COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO;
2239;1;SAO PAULO;0;0;0;0;243;184;0;0;43;
37369;1;SAO PAULO;0;0;0;609;0;0;0;0;0;
38106;1;SAO PAULO;0;0;0;657;0;0;0;0;0;
414396;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
97;1;SAO PAULO;0;0;0;0;0;720;0;0;175;
36500;1;SAO PAULO;0;0;0;404;0;0;0;0;0;
37102;1;SAO PAULO;0;0;0;0;0;375;0;0;159;
40460;1;SAO PAULO;0;0;0;489;0;0;0;0;0;
414612;1;SAO PAULO;0;0;0;819;0;0;0;0;0;
457243;1;SAO PAULO;0;0;0;536;592;0;0;0;435;
910296;1;SAO PAULO;0;0;0;789;0;0;0;0;0;
358;1;SAO PAULO;0;17;0;259;386;0;0;0;0;
760;1;SAO PAULO;0;0;0;0;166;426;0;0;0;
1521;1;SAO PAULO;0;0;0;408;372;237;0;0;30;
454382;1;SAO PAULO;0;0;0;0;0;0;40;52;54;
607;1;SAO PAULO;0;0;0;0;569;553;0;0;261;
772;1;SAO PAULO;0;6;0;667;0;0;0;0;0;
1181;1;SAO PAULO;0;36;0;788;0;0;0;0;0;
1223;1;SAO PAULO;0;0;0;406;0;0;0;0;0;
1235;1;SAO PAULO;0;0;0;0;256;244;0;0;280;
37382;1;SAO PAULO;0;14;0;484;486;439;0;0;0;
700;1;SAO PAULO;0;0;0;877;0;0;0;0;0;
1491;1;SAO PAULO;0;5;0;0;342;201;0;0;0;
1703;1;SAO PAULO;0;0;0;0;0;1437;0;0;0;
1910;1;SAO PAULO;0;0;0;0;134;90;0;0;0;
2161;1;SAO PAULO;0;0;0;0;279;282;0;0;0;
2197;1;SAO PAULO;0;0;0;0;580;560;0;0;0;
2297;1;SAO PAULO;0;0;0;0;269;426;0;0;248;
36973;1;SAO PAULO;0;0;0;0;261;220;0;0;0;
39100;1;SAO PAULO;0;0;0;473;0;0;0;0;0;
2410;1;SAO PAULO;0;19;0;620;0;0;0;0;0;
139;1;SAO PAULO;0;0;0;0;279;745;0;0;208;
41683;1;SAO PAULO;0;0;0;529;0;0;0;0;0;
923254;1;SAO PAULO;0;0;0;0;732;848;0;0;131;
924398;1;SAO PAULO;0;0;0;424;0;287;0;0;0;
985004;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
309;1;SAO PAULO;0;0;0;78;232;168;0;0;0;
437;1;SAO PAULO;0;12;0;583;0;0;0;0;0;
536;1;SAO PAULO;0;0;0;0;456;558;0;0;256;
577;1;SAO PAULO;0;0;0;0;272;0;0;0;0;
848;1;SAO PAULO;0;0;0;0;665;694;0;0;0;
929;1;SAO PAULO;0;0;0;0;0;770;0;0;0;
454734;1;SAO PAULO;0;0;0;0;0;0;11;25;27;
371;1;SAO PAULO;0;0;0;0;477;1103;0;0;0;
1211;1;SAO PAULO;0;11;0;304;0;0;0;0;0;
37783;1;SAO PAULO;0;0;0;0;376;401;0;0;290;
48604;1;SAO PAULO;0;17;0;454;282;0;0;0;0;
579476;1;SAO PAULO;0;1;0;196;0;0;0;0;0;
906797;1;SAO PAULO;0;29;0;360;0;0;0;0;0;
1971;1;SAO PAULO;0;12;0;0;561;932;0;0;0;
2008;1;SAO PAULO;0;0;0;0;0;765;0;0;0;
2252;1;SAO PAULO;0;0;0;0;0;1430;0;0;0;
428875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2835;1;SAO PAULO;0;0;0;0;278;193;0;0;148;
3116;1;SAO PAULO;0;0;0;0;651;411;0;0;0;
36778;1;SAO PAULO;0;0;0;815;0;0;0;0;0;
37345;1;SAO PAULO;0;0;0;0;452;358;0;0;39;
902573;1;SAO PAULO;0;0;0;0;495;531;0;0;0;
619;1;SAO PAULO;0;18;0;481;0;0;0;0;0;
37643;1;SAO PAULO;0;0;0;0;422;0;0;0;0;
37709;1;SAO PAULO;0;0;0;0;328;300;0;0;177;
44261;1;SAO PAULO;0;0;0;183;114;173;0;0;24;
901684;1;SAO PAULO;0;19;0;0;379;550;0;0;0;
924748;1;SAO PAULO;0;0;0;0;539;0;0;0;0;
559600;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
930;1;SAO PAULO;0;0;0;0;169;65;0;0;0;
875;1;SAO PAULO;0;6;0;0;313;210;0;0;0;
1004;1;SAO PAULO;0;13;0;0;438;444;0;0;0;
1016;1;SAO PAULO;0;23;0;0;451;1063;0;0;0;
1247;1;SAO PAULO;0;0;0;0;382;378;0;0;0;
1351;1;SAO PAULO;0;2;0;685;0;0;0;0;0;
37761;1;SAO PAULO;0;9;0;604;0;0;0;0;0;
269360;1;SAO PAULO;0;10;0;1021;0;0;0;0;0;
915661;1;SAO PAULO;0;21;0;455;325;0;0;0;0;
838;1;SAO PAULO;0;0;0;0;389;353;0;0;199;
1776;1;SAO PAULO;0;0;0;292;243;133;0;0;0;
2124;1;SAO PAULO;0;0;0;338;0;0;0;0;0;
39111;1;SAO PAULO;0;0;0;301;0;0;0;0;0;
2380;1;SAO PAULO;0;13;0;907;0;0;0;0;0;
2525;1;SAO PAULO;0;0;0;0;426;430;0;0;291;
2550;1;SAO PAULO;0;0;0;0;0;282;0;0;0;
2872;1;SAO PAULO;0;0;0;625;0;0;0;0;0;
3086;1;SAO PAULO;0;0;0;0;537;424;0;0;0;
3207;1;SAO PAULO;0;0;0;517;0;0;0;0;0;
12;1;SAO PAULO;0;0;0;0;560;0;0;0;0;
103;1;SAO PAULO;0;0;0;971;0;0;0;0;0;
255;1;SAO PAULO;0;0;0;0;164;368;0;0;182;
72503;1;SAO PAULO;0;0;0;0;470;211;0;0;0;
269359;1;SAO PAULO;0;0;0;0;259;333;0;0;164;
290543;1;SAO PAULO;0;0;0;323;405;409;0;0;157;
904260;1;SAO PAULO;0;0;0;435;0;0;0;0;0;
924386;1;SAO PAULO;0;0;0;597;0;0;0;0;0;
559337;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
504;1;SAO PAULO;0;27;0;879;0;0;0;0;0;
1363;1;SAO PAULO;0;0;0;0;0;164;0;0;0;
1570;1;SAO PAULO;0;20;0;487;496;270;0;0;0;
3852;1;SAO PAULO;0;0;0;0;259;652;0;0;327;
1041;1;SAO PAULO;0;14;0;0;284;367;0;0;0;
1259;1;SAO PAULO;0;7;0;0;315;381;0;0;0;
796;1;SAO PAULO;0;0;0;0;353;531;0;0;0;
1880;1;SAO PAULO;0;0;0;0;498;974;0;0;195;
2045;1;SAO PAULO;0;19;0;361;0;0;0;0;0;
2100;1;SAO PAULO;0;0;0;573;0;0;0;0;0;
2173;1;SAO PAULO;0;0;0;0;587;627;0;0;0;
414281;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2562;1;SAO PAULO;0;0;0;0;430;285;0;0;214;
2773;1;SAO PAULO;0;0;0;0;772;596;0;0;0;
3220;1;SAO PAULO;0;0;0;0;853;804;0;0;0;
39366;1;SAO PAULO;0;0;0;0;396;398;0;0;0;
909038;1;SAO PAULO;0;0;0;535;0;0;0;0;0;
915671;1;SAO PAULO;0;0;0;0;429;332;0;0;101;
188;1;SAO PAULO;0;0;0;0;534;460;0;0;0;
395;1;SAO PAULO;0;0;0;0;202;429;0;0;273;
401;1;SAO PAULO;0;0;0;0;489;467;0;0;0;
413;1;SAO PAULO;0;0;0;0;226;389;0;0;90;
37667;1;SAO PAULO;0;0;0;577;0;0;0;0;0;
37679;1;SAO PAULO;0;0;0;0;401;363;0;0;0;
39342;1;SAO PAULO;0;0;0;164;89;60;0;0;0;
46255;1;SAO PAULO;0;0;0;744;0;0;0;0;322;
923618;1;SAO PAULO;0;0;0;970;0;0;0;0;0;
3499;1;SAO PAULO;0;0;0;0;0;397;0;0;0;
3566;1;SAO PAULO;0;0;0;0;83;223;0;0;68;
735;1;SAO PAULO;0;0;0;0;373;822;0;0;299;
1077;1;SAO PAULO;0;5;0;1030;0;0;0;0;0;
1326;1;SAO PAULO;0;4;0;0;379;261;0;0;193;
1338;1;SAO PAULO;0;20;0;687;0;0;0;0;0;
46036;1;SAO PAULO;0;6;0;286;0;0;0;0;0;
915658;1;SAO PAULO;0;10;0;438;313;0;0;0;0;
747;1;SAO PAULO;0;0;0;0;329;608;0;0;0;
1582;1;SAO PAULO;0;8;0;792;0;0;0;0;0;
1867;1;SAO PAULO;0;0;0;334;305;429;0;0;0;
1934;1;SAO PAULO;0;0;0;0;338;364;0;0;0;
2136;1;SAO PAULO;0;0;0;0;245;243;0;0;0;
2227;1;SAO PAULO;0;0;0;0;469;0;0;0;104;
4450;1;SAO PAULO;0;0;0;0;0;0;14;29;16;
4451;1;SAO PAULO;0;0;0;0;0;0;35;50;26;
3190;1;SAO PAULO;0;0;0;511;0;0;0;0;0;
127;1;SAO PAULO;0;13;0;735;0;0;0;0;0;
450;1;SAO PAULO;0;14;0;0;389;465;0;0;232;
904247;1;SAO PAULO;0;0;0;0;0;564;0;0;0;
904259;1;SAO PAULO;0;0;0;237;278;253;0;0;0;
462;1;SAO PAULO;0;0;0;0;255;438;0;0;269;
3475;1;SAO PAULO;0;0;0;0;322;0;0;0;0;
483485;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1144;1;SAO PAULO;0;12;0;0;442;579;0;0;0;
1193;1;SAO PAULO;0;9;0;409;411;186;0;0;0;
37795;1;SAO PAULO;0;1;0;0;590;200;0;0;100;
759;1;SAO PAULO;0;28;0;771;0;0;0;0;0;
1740;1;SAO PAULO;0;0;0;0;203;228;0;0;90;
39214;1;SAO PAULO;0;0;0;710;0;0;0;0;0;
908940;1;SAO PAULO;0;0;0;722;0;0;0;0;0;
414323;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985041;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2707;1;SAO PAULO;0;0;0;0;841;612;0;0;234;
2847;1;SAO PAULO;0;0;0;0;604;700;0;0;0;
3293;1;SAO PAULO;0;0;0;590;0;0;0;0;0;
40320;1;SAO PAULO;0;0;0;870;0;0;0;0;0;
902585;1;SAO PAULO;0;0;0;477;0;0;0;0;0;
909048;1;SAO PAULO;0;0;0;654;0;0;0;0;0;
924374;1;SAO PAULO;0;0;0;550;471;281;0;0;0;
985065;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2367;1;SAO PAULO;0;0;0;504;0;0;0;0;0;
2549;1;SAO PAULO;0;0;0;0;283;456;0;0;97;
164;1;SAO PAULO;0;10;0;0;191;251;0;0;89;
206;1;SAO PAULO;0;33;0;625;0;0;0;0;0;
632;1;SAO PAULO;0;0;0;369;0;0;0;0;0;
37680;1;SAO PAULO;0;0;0;886;0;0;0;0;0;
516;1;SAO PAULO;0;0;0;495;0;0;0;0;0;
541;1;SAO PAULO;0;9;0;696;0;0;0;0;0;
668;1;SAO PAULO;0;0;0;0;415;249;0;0;0;
723;1;SAO PAULO;0;0;0;0;132;364;0;0;0;
1120;1;SAO PAULO;0;0;0;718;0;0;0;0;0;
3448;1;SAO PAULO;0;7;0;367;0;0;0;0;0;
3505;1;SAO PAULO;0;19;0;744;0;0;0;0;0;
559696;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985107;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1132;1;SAO PAULO;0;10;0;0;401;446;0;0;0;
1806;1;SAO PAULO;0;29;0;295;0;0;0;0;0;
2012;1;SAO PAULO;0;7;0;667;0;0;0;0;0;
37370;1;SAO PAULO;0;0;0;0;496;445;0;0;0;
2392;1;SAO PAULO;0;17;0;576;0;0;0;0;0;
2665;1;SAO PAULO;0;23;0;570;0;0;0;0;0;
2732;1;SAO PAULO;0;12;0;313;274;149;0;0;0;
2793;1;SAO PAULO;0;5;0;0;473;0;0;0;0;
36808;1;SAO PAULO;0;0;0;264;0;0;0;0;0;
904624;1;SAO PAULO;0;0;0;249;103;225;0;0;0;
924258;1;SAO PAULO;0;0;0;329;273;121;0;0;0;
1752;1;SAO PAULO;0;0;0;0;624;1041;0;0;270;
2343;1;SAO PAULO;0;10;0;407;351;0;0;0;0;
3104;1;SAO PAULO;0;0;0;0;600;874;0;0;233;
292;1;SAO PAULO;0;0;0;506;0;0;0;0;0;
474;1;SAO PAULO;0;9;0;466;0;0;0;0;0;
37710;1;SAO PAULO;0;0;0;0;0;360;0;0;0;
910995;1;SAO PAULO;0;0;0;0;0;454;0;0;0;
925500;1;SAO PAULO;0;0;0;279;163;568;0;0;0;
334;1;SAO PAULO;0;0;0;0;425;469;0;0;0;
449;1;SAO PAULO;0;0;0;444;0;0;0;0;0;
343161;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985028;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1173;1;SAO PAULO;0;34;0;0;420;895;0;0;0;
1314;1;SAO PAULO;0;0;0;621;0;0;0;0;0;
48021;1;SAO PAULO;0;12;0;881;0;0;0;0;0;
925184;1;SAO PAULO;0;11;0;0;988;407;0;0;0;
1430;1;SAO PAULO;0;0;0;573;0;0;0;0;0;
1485;1;SAO PAULO;0;8;0;291;0;0;0;0;0;
2159;1;SAO PAULO;0;0;0;0;0;199;0;0;0;
2240;1;SAO PAULO;0;0;0;0;605;0;0;0;0;
2288;1;SAO PAULO;0;18;0;468;0;0;0;0;0;
428863;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
48689;1;SAO PAULO;0;0;0;0;507;384;0;0;0;
902822;1;SAO PAULO;0;0;0;593;0;0;0;0;0;
911008;1;SAO PAULO;0;0;0;0;456;390;0;0;0;
1818;1;SAO PAULO;0;18;0;626;0;0;0;0;0;
2355;1;SAO PAULO;0;0;0;358;0;0;0;0;0;
2677;1;SAO PAULO;0;0;0;0;220;460;0;0;126;
44283;1;SAO PAULO;0;0;0;0;0;195;0;0;0;
902639;1;SAO PAULO;0;0;0;539;707;402;0;0;0;
36;1;SAO PAULO;0;25;0;0;1190;887;0;0;0;
280;1;SAO PAULO;0;0;0;0;874;1074;0;0;0;
589;1;SAO PAULO;0;0;0;0;332;21;0;0;0;
37655;1;SAO PAULO;0;0;0;0;516;774;0;0;0;
38097;1;SAO PAULO;0;22;0;0;788;653;0;0;0;
925861;1;SAO PAULO;0;0;0;936;0;0;0;0;0;
1405;1;SAO PAULO;0;16;0;802;0;0;0;0;0;
3530;1;SAO PAULO;0;0;0;0;396;226;0;0;33;
3554;1;SAO PAULO;0;0;0;0;0;298;0;0;0;
922250;1;SAO PAULO;0;3;0;619;0;0;0;0;0;
559386;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
39226;1;SAO PAULO;0;5;0;713;0;0;0;0;0;
40319;1;SAO PAULO;0;0;0;401;452;0;0;0;0;
1399;1;SAO PAULO;0;0;0;345;0;0;0;0;0;
1417;1;SAO PAULO;0;0;0;0;0;144;0;0;97;
1624;1;SAO PAULO;0;0;0;0;775;793;0;0;0;
2070;1;SAO PAULO;0;0;0;418;0;0;0;0;0;
2148;1;SAO PAULO;0;0;0;0;327;350;0;0;0;
37801;1;SAO PAULO;0;0;0;409;0;0;0;0;0;
44271;1;SAO PAULO;0;29;0;434;0;0;0;0;0;
432015;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2719;1;SAO PAULO;0;0;0;0;242;392;0;0;0;
2987;1;SAO PAULO;0;10;0;598;0;0;0;0;0;
37011;1;SAO PAULO;0;0;0;0;344;353;0;0;189;
46280;1;SAO PAULO;0;10;0;834;0;0;0;0;0;
902846;1;SAO PAULO;0;0;0;542;458;0;0;0;157;
904569;1;SAO PAULO;0;0;0;895;0;0;0;0;0;
59;1;SAO PAULO;0;0;0;0;0;896;0;0;0;
115;1;SAO PAULO;0;0;0;826;0;0;0;0;0;
231;1;SAO PAULO;0;31;0;923;0;0;0;0;0;
243;1;SAO PAULO;0;24;0;455;0;0;0;0;0;
620;1;SAO PAULO;0;0;0;0;436;403;0;0;99;
46267;1;SAO PAULO;0;14;0;347;0;0;0;0;0;
463073;1;SAO PAULO;0;0;0;0;864;0;0;0;0;
907108;1;SAO PAULO;0;0;0;0;0;1201;0;0;0;
922249;1;SAO PAULO;0;0;0;0;203;504;0;0;0;
924726;1;SAO PAULO;0;0;0;574;0;0;0;0;0;
559684;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
814;1;SAO PAULO;0;0;0;0;274;235;0;0;165;
1272;1;SAO PAULO;0;14;0;0;384;450;0;0;0;
37734;1;SAO PAULO;0;12;0;811;0;0;0;0;0;
906803;1;SAO PAULO;0;20;0;0;276;216;0;0;137;
1995;1;SAO PAULO;0;0;0;559;0;0;0;0;0;
2057;1;SAO PAULO;0;0;0;0;500;400;0;0;0;
2082;1;SAO PAULO;0;0;0;908;0;0;0;0;0;
2264;1;SAO PAULO;0;0;0;0;0;1847;0;0;0;
4374;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2422;1;SAO PAULO;0;0;0;0;0;1718;0;0;0;
2537;1;SAO PAULO;0;0;0;502;0;0;0;0;0;
2586;1;SAO PAULO;0;0;0;0;623;597;0;0;0;
2800;1;SAO PAULO;0;0;0;0;320;355;0;0;0;
40988;1;SAO PAULO;0;0;0;323;329;226;0;0;0;
925445;1;SAO PAULO;0;9;0;683;0;0;0;0;0;
2434;1;SAO PAULO;0;0;0;0;318;183;0;0;0;
140;1;SAO PAULO;0;0;0;0;173;199;0;0;70;
152;1;SAO PAULO;0;6;0;309;0;0;0;0;0;
46218;1;SAO PAULO;0;22;0;240;230;0;0;0;0;
922092;1;SAO PAULO;0;0;0;524;0;0;0;0;0;
924738;1;SAO PAULO;0;0;0;0;366;213;0;0;0;
322;1;SAO PAULO;0;29;0;0;298;270;0;0;0;
978;1;SAO PAULO;0;0;0;0;280;270;0;0;0;
3633;1;SAO PAULO;0;0;0;386;0;0;0;0;0;
298633;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
905;1;SAO PAULO;0;10;0;0;275;147;0;0;0;
1028;1;SAO PAULO;0;15;0;0;312;463;0;0;0;
1089;1;SAO PAULO;0;9;0;306;320;0;0;0;0;
1119;1;SAO PAULO;0;0;0;686;0;0;0;0;0;
1156;1;SAO PAULO;0;0;0;0;540;578;0;0;410;
802;1;SAO PAULO;0;0;0;0;234;341;0;0;184;
1375;1;SAO PAULO;0;43;0;0;0;373;0;0;0;
1466;1;SAO PAULO;0;0;0;0;300;281;0;0;0;
1600;1;SAO PAULO;0;0;0;0;376;344;0;0;0;
1673;1;SAO PAULO;0;0;0;0;267;452;0;0;117;
1961;1;SAO PAULO;0;0;0;0;275;207;0;0;157;
2069;1;SAO PAULO;0;0;0;0;319;381;0;0;0;
458296;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2379;1;SAO PAULO;0;0;0;331;0;0;0;0;0;
2461;1;SAO PAULO;0;8;0;0;240;149;0;0;0;
2975;1;SAO PAULO;0;10;0;0;402;466;0;0;0;
2458;1;SAO PAULO;0;0;0;466;0;0;0;0;0;
3273;1;SAO PAULO;0;8;0;273;355;547;0;0;242;
197;1;SAO PAULO;0;0;0;0;219;390;0;0;165;
218;1;SAO PAULO;0;0;0;0;0;707;0;0;0;
36959;1;SAO PAULO;0;0;0;0;498;835;0;0;255;
130333;1;SAO PAULO;0;0;0;0;250;339;0;0;0;
463061;1;SAO PAULO;0;0;0;0;0;883;0;0;0;
923606;1;SAO PAULO;0;0;0;851;0;0;0;0;0;
942;1;SAO PAULO;0;0;0;0;0;393;0;0;0;
966;1;SAO PAULO;0;0;0;0;150;276;0;0;0;
3426;1;SAO PAULO;0;0;0;0;362;250;0;0;0;
918994;1;SAO PAULO;0;0;0;320;0;0;0;0;0;
559672;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1200;1;SAO PAULO;0;26;0;965;0;0;0;0;0;
36821;1;SAO PAULO;0;6;0;0;143;576;0;0;0;
269372;1;SAO PAULO;0;25;0;858;0;0;0;0;0;
1387;1;SAO PAULO;0;0;0;285;0;0;0;0;0;
1922;1;SAO PAULO;0;0;0;409;0;0;0;0;0;
2094;1;SAO PAULO;0;0;0;359;0;0;0;0;0;
46048;1;SAO PAULO;0;0;0;308;0;0;0;0;0;
2446;1;SAO PAULO;0;0;0;598;0;0;0;0;0;
2781;1;SAO PAULO;0;14;0;669;0;0;0;0;0;
902248;1;SAO PAULO;0;0;0;565;0;0;0;0;0;
910797;1;SAO PAULO;0;0;0;747;0;438;0;0;0;
910843;1;SAO PAULO;0;0;0;0;703;0;0;0;0;
915683;1;SAO PAULO;0;0;0;0;468;374;0;0;0;
3153;1;SAO PAULO;0;0;0;0;298;215;0;0;0;
908997;1;SAO PAULO;0;10;0;434;0;0;0;0;0;
914812;1;SAO PAULO;0;31;0;618;0;0;0;0;0;
851;1;SAO PAULO;0;15;0;518;0;0;0;0;0;
1697;1;SAO PAULO;0;0;0;579;592;0;0;0;0;
41695;1;SAO PAULO;0;0;0;542;564;0;0;0;0;
985685;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2574;1;SAO PAULO;0;0;0;0;749;0;0;0;0;
36997;1;SAO PAULO;0;0;0;503;0;0;0;0;0;
910788;1;SAO PAULO;0;0;0;0;375;463;0;0;0;
916493;1;SAO PAULO;0;0;0;0;286;255;0;0;84;
985053;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2653;1;SAO PAULO;0;0;0;0;267;347;0;0;82;
39354;1;SAO PAULO;0;0;0;830;0;0;0;0;0;
901702;1;SAO PAULO;0;0;0;0;517;636;0;0;0;
902809;1;SAO PAULO;0;0;0;322;260;310;0;0;106;
295985;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2859;1;SAO PAULO;0;0;0;620;710;495;0;0;0;
3001;1;SAO PAULO;0;0;0;42;137;263;0;0;337;
44349;1;SAO PAULO;0;0;0;0;0;328;0;0;0;
434292;1;SAO PAULO;0;6;0;625;0;0;0;0;0;
902858;1;SAO PAULO;0;0;0;0;314;0;0;0;0;
907157;1;SAO PAULO;0;11;0;0;596;639;0;0;0;
914708;1;SAO PAULO;0;0;0;0;383;721;0;0;0;
916500;1;SAO PAULO;0;21;0;720;0;0;0;0;0;
916754;1;SAO PAULO;0;0;0;489;258;235;0;0;108;
923539;1;SAO PAULO;0;0;0;0;528;0;0;0;0;
36812;1;SAO PAULO;0;0;0;0;335;358;0;0;0;
433482;1;SAO PAULO;0;0;0;342;269;294;0;0;0;
2318;1;SAO PAULO;0;0;0;0;748;773;0;0;0;
37333;1;SAO PAULO;0;0;0;379;0;0;0;0;0;
414360;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
