COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO;
1491;1;SAO PAULO;0;13;0;0;339;0;0;0;0;
1703;1;SAO PAULO;0;0;0;0;0;1771;0;0;32;
1910;1;SAO PAULO;0;0;0;0;115;96;0;0;0;
2161;1;SAO PAULO;0;0;0;0;300;321;0;0;0;
2197;1;SAO PAULO;0;0;0;0;517;634;0;0;0;
2297;1;SAO PAULO;0;0;0;0;253;592;0;0;205;
36973;1;SAO PAULO;0;0;0;0;233;306;0;0;0;
39100;1;SAO PAULO;0;0;0;460;0;0;0;0;0;
2410;1;SAO PAULO;0;11;0;628;0;0;0;0;0;
12;1;SAO PAULO;0;0;0;0;558;0;0;0;0;
103;1;SAO PAULO;0;0;0;960;0;0;0;0;0;
255;1;SAO PAULO;0;0;0;0;217;169;0;0;0;
72503;1;SAO PAULO;0;0;0;0;422;233;0;0;0;
269359;1;SAO PAULO;0;0;0;0;293;408;0;0;94;
290543;1;SAO PAULO;0;0;0;341;322;434;0;0;160;
904260;1;SAO PAULO;0;0;0;437;0;0;0;0;0;
924386;1;SAO PAULO;0;0;0;592;0;0;0;0;0;
559337;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
504;1;SAO PAULO;0;25;0;831;0;0;0;0;0;
1363;1;SAO PAULO;0;0;0;0;0;269;0;0;0;
1570;1;SAO PAULO;0;16;0;479;601;412;0;0;0;
3852;1;SAO PAULO;0;0;0;0;274;379;0;0;120;
1041;1;SAO PAULO;0;0;0;0;275;216;0;0;0;
1259;1;SAO PAULO;0;0;0;0;271;162;0;0;0;
796;1;SAO PAULO;0;0;0;0;402;692;0;0;262;
1880;1;SAO PAULO;0;0;0;0;551;1007;0;0;225;
2045;1;SAO PAULO;0;16;0;359;0;0;0;0;0;
2100;1;SAO PAULO;0;0;0;541;0;0;0;0;0;
2173;1;SAO PAULO;0;0;0;0;591;641;0;0;0;
414281;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2562;1;SAO PAULO;0;0;0;0;396;0;0;0;0;
2773;1;SAO PAULO;0;0;0;0;719;725;0;0;0;
3220;1;SAO PAULO;0;0;0;0;809;1055;0;0;0;
39366;1;SAO PAULO;0;0;0;0;416;469;0;0;0;
909038;1;SAO PAULO;0;0;0;551;0;0;0;0;0;
915671;1;SAO PAULO;0;0;0;0;442;649;0;0;154;
127;1;SAO PAULO;0;7;0;712;0;0;0;0;0;
450;1;SAO PAULO;0;16;0;0;496;730;0;0;197;
904247;1;SAO PAULO;0;0;0;0;0;714;0;0;0;
904259;1;SAO PAULO;0;0;0;315;358;487;0;0;0;
462;1;SAO PAULO;0;0;0;0;273;218;0;0;42;
3475;1;SAO PAULO;0;0;0;0;295;0;0;0;0;
483485;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1144;1;SAO PAULO;0;0;0;0;490;660;0;0;0;
1193;1;SAO PAULO;0;8;0;447;353;280;0;0;0;
37795;1;SAO PAULO;0;0;0;0;610;393;0;0;117;
759;1;SAO PAULO;0;29;0;719;0;0;0;0;0;
1740;1;SAO PAULO;0;0;0;0;239;117;0;0;0;
39214;1;SAO PAULO;0;0;0;707;0;0;0;0;0;
908940;1;SAO PAULO;0;0;0;720;0;0;0;0;0;
414323;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985041;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2707;1;SAO PAULO;0;0;0;0;799;757;0;0;122;
2847;1;SAO PAULO;0;0;0;0;468;1021;0;0;0;
3293;1;SAO PAULO;0;0;0;603;0;0;0;0;0;
40320;1;SAO PAULO;0;0;0;884;0;0;0;0;0;
902585;1;SAO PAULO;0;0;0;504;0;0;0;0;0;
909048;1;SAO PAULO;0;0;0;664;0;0;0;0;0;
924374;1;SAO PAULO;0;0;0;590;454;386;0;0;0;
985065;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2367;1;SAO PAULO;0;0;0;511;0;0;0;0;0;
2549;1;SAO PAULO;0;0;0;0;328;203;0;0;0;
61;1;SAO PAULO;0;10;0;897;0;0;0;0;0;
224;1;SAO PAULO;0;0;0;0;465;1002;0;0;171;
37692;1;SAO PAULO;0;0;0;0;282;231;0;0;0;
37722;1;SAO PAULO;0;0;0;808;0;0;0;0;0;
479500;1;SAO PAULO;0;0;0;0;351;38;0;0;0;
910302;1;SAO PAULO;0;12;0;0;730;954;0;0;0;
926103;1;SAO PAULO;0;0;0;466;0;0;0;0;0;
528;1;SAO PAULO;0;0;0;0;325;569;0;0;0;
985;1;SAO PAULO;0;0;0;604;0;0;0;0;0;
1478;1;SAO PAULO;0;0;0;504;590;0;0;0;0;
1659;1;SAO PAULO;0;0;0;0;632;743;0;0;0;
3487;1;SAO PAULO;0;0;0;524;0;0;0;0;0;
38124;1;SAO PAULO;0;0;0;423;433;0;0;0;0;
425;1;SAO PAULO;0;0;0;772;0;0;0;0;0;
693;1;SAO PAULO;0;0;0;495;375;240;0;0;0;
1036;1;SAO PAULO;0;0;0;0;316;171;0;0;0;
1053;1;SAO PAULO;0;0;0;620;0;0;0;0;0;
1296;1;SAO PAULO;0;0;0;0;465;538;0;0;0;
1302;1;SAO PAULO;0;18;0;0;198;227;0;0;43;
1348;1;SAO PAULO;0;35;0;462;460;242;0;0;0;
1442;1;SAO PAULO;0;15;0;193;214;250;0;0;0;
1508;1;SAO PAULO;0;6;0;397;0;0;0;0;0;
2021;1;SAO PAULO;0;0;0;417;0;0;0;0;0;
2239;1;SAO PAULO;0;0;0;0;228;128;0;0;0;
37369;1;SAO PAULO;0;0;0;563;0;0;0;0;0;
38106;1;SAO PAULO;0;0;0;676;0;0;0;0;0;
414396;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
188;1;SAO PAULO;0;0;0;0;441;485;0;0;0;
395;1;SAO PAULO;0;0;0;0;271;515;0;0;207;
401;1;SAO PAULO;0;0;0;0;451;764;0;0;0;
413;1;SAO PAULO;0;0;0;0;293;178;0;0;0;
37667;1;SAO PAULO;0;0;0;560;0;0;0;0;0;
37679;1;SAO PAULO;0;0;0;0;475;427;0;0;0;
39342;1;SAO PAULO;0;0;0;236;83;78;0;0;0;
46255;1;SAO PAULO;0;0;0;754;0;0;0;0;318;
923618;1;SAO PAULO;0;0;0;1002;0;0;0;0;0;
3499;1;SAO PAULO;0;0;0;0;0;414;0;0;0;
3566;1;SAO PAULO;0;0;0;0;136;115;0;0;0;
735;1;SAO PAULO;0;16;0;0;342;847;0;0;332;
1077;1;SAO PAULO;0;6;0;1008;0;0;0;0;0;
1326;1;SAO PAULO;0;24;0;0;428;390;0;0;201;
1338;1;SAO PAULO;0;15;0;637;0;0;0;0;0;
46036;1;SAO PAULO;0;3;0;293;0;0;0;0;0;
915658;1;SAO PAULO;0;9;0;335;358;0;0;0;0;
747;1;SAO PAULO;0;0;0;0;368;610;0;0;0;
1582;1;SAO PAULO;0;12;0;809;0;0;0;0;0;
1867;1;SAO PAULO;0;0;0;323;299;477;0;0;0;
1934;1;SAO PAULO;0;0;0;0;284;369;0;0;0;
2136;1;SAO PAULO;0;8;0;0;283;214;0;0;0;
2227;1;SAO PAULO;0;0;0;0;419;0;0;0;94;
4450;1;SAO PAULO;0;0;0;0;0;0;5;3;4;
4451;1;SAO PAULO;0;0;0;0;0;0;14;43;27;
3190;1;SAO PAULO;0;0;0;571;0;0;0;0;0;
164;1;SAO PAULO;0;11;0;0;246;342;0;0;120;
206;1;SAO PAULO;0;22;0;618;0;0;0;0;0;
632;1;SAO PAULO;0;0;0;385;0;0;0;0;0;
37680;1;SAO PAULO;0;0;0;889;0;0;0;0;0;
516;1;SAO PAULO;0;0;0;498;0;0;0;0;0;
541;1;SAO PAULO;0;11;0;750;0;0;0;0;0;
668;1;SAO PAULO;0;0;0;0;317;228;0;0;0;
723;1;SAO PAULO;0;0;0;0;144;252;0;0;0;
1120;1;SAO PAULO;0;0;0;692;0;0;0;0;0;
3448;1;SAO PAULO;0;5;0;366;0;0;0;0;0;
3505;1;SAO PAULO;0;13;0;765;0;0;0;0;0;
559696;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985107;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1132;1;SAO PAULO;0;0;0;0;354;530;0;0;0;
1806;1;SAO PAULO;0;24;0;269;0;0;0;0;0;
2012;1;SAO PAULO;0;2;0;549;0;0;0;0;0;
37370;1;SAO PAULO;0;0;0;0;523;467;0;0;0;
2392;1;SAO PAULO;0;9;0;593;0;0;0;0;0;
2665;1;SAO PAULO;0;22;0;647;0;0;0;0;0;
2732;1;SAO PAULO;0;0;0;0;287;168;0;0;0;
2793;1;SAO PAULO;0;5;0;0;524;0;0;0;0;
36808;1;SAO PAULO;0;0;0;338;0;0;0;0;0;
904624;1;SAO PAULO;0;0;0;300;161;328;0;0;0;
924258;1;SAO PAULO;0;0;0;329;275;168;0;0;0;
1752;1;SAO PAULO;0;0;0;0;597;1467;0;0;337;
2343;1;SAO PAULO;0;11;0;414;351;0;0;0;0;
3104;1;SAO PAULO;0;0;0;0;638;1099;0;0;159;
197;1;SAO PAULO;0;0;0;0;226;441;0;0;274;
218;1;SAO PAULO;0;0;0;0;0;948;0;0;0;
36959;1;SAO PAULO;0;0;0;0;443;1029;0;0;177;
130333;1;SAO PAULO;0;0;0;0;241;497;0;0;0;
463061;1;SAO PAULO;0;0;0;0;0;422;0;0;0;
923606;1;SAO PAULO;0;0;0;830;0;0;0;0;0;
942;1;SAO PAULO;0;0;0;0;0;438;0;0;0;
966;1;SAO PAULO;0;0;0;0;140;311;0;0;0;
3426;1;SAO PAULO;0;0;0;0;422;346;0;0;0;
918994;1;SAO PAULO;0;0;0;332;0;0;0;0;0;
559672;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1200;1;SAO PAULO;0;17;0;956;0;0;0;0;0;
36821;1;SAO PAULO;0;14;0;0;195;782;0;0;0;
269372;1;SAO PAULO;0;18;0;870;0;0;0;0;0;
1387;1;SAO PAULO;0;0;0;299;0;0;0;0;0;
1922;1;SAO PAULO;0;0;0;409;0;0;0;0;0;
2094;1;SAO PAULO;0;0;0;359;0;0;0;0;0;
46048;1;SAO PAULO;0;0;0;331;0;0;0;0;0;
2446;1;SAO PAULO;0;0;0;618;0;0;0;0;0;
2781;1;SAO PAULO;0;18;0;772;0;0;0;0;0;
902248;1;SAO PAULO;0;0;0;593;0;0;0;0;0;
910797;1;SAO PAULO;0;0;0;705;0;484;0;0;0;
910843;1;SAO PAULO;0;0;0;0;669;0;0;0;0;
915683;1;SAO PAULO;0;0;0;0;436;486;0;0;0;
3153;1;SAO PAULO;0;0;0;0;367;178;0;0;0;
908997;1;SAO PAULO;0;10;0;468;0;0;0;0;0;
914812;1;SAO PAULO;0;27;0;625;0;0;0;0;0;
2641;1;SAO PAULO;0;0;0;0;0;657;0;0;0;
3232;1;SAO PAULO;0;0;0;0;257;271;0;0;33;
46279;1;SAO PAULO;0;0;0;0;605;501;0;0;0;
48641;1;SAO PAULO;0;0;0;0;533;297;0;0;0;
902226;1;SAO PAULO;0;0;0;205;259;716;0;0;148;
909026;1;SAO PAULO;0;0;0;405;0;0;0;0;0;
909130;1;SAO PAULO;0;0;0;0;503;341;0;0;0;
914678;1;SAO PAULO;0;33;0;844;0;0;0;0;0;
36560;1;SAO PAULO;0;0;0;1133;0;0;0;0;0;
37357;1;SAO PAULO;0;26;0;629;531;364;0;0;0;
39135;1;SAO PAULO;0;0;0;438;0;0;0;0;0;
902603;1;SAO PAULO;0;0;0;877;0;0;0;0;603;
915695;1;SAO PAULO;0;0;0;493;0;0;0;0;0;
923285;1;SAO PAULO;0;0;0;406;324;456;0;0;0;
923540;1;SAO PAULO;0;0;0;487;0;0;0;0;0;
923990;1;SAO PAULO;0;0;0;0;437;225;0;0;0;
925202;1;SAO PAULO;0;0;0;600;0;0;0;0;0;
40472;1;SAO PAULO;0;0;0;581;0;0;0;0;0;
48707;1;SAO PAULO;0;0;0;222;0;0;0;0;0;
412173;1;SAO PAULO;0;0;0;0;333;434;0;0;0;
916766;1;SAO PAULO;0;0;0;493;0;0;0;0;0;
3657;1;SAO PAULO;0;12;0;0;116;357;0;0;0;
3931;1;SAO PAULO;0;0;0;0;339;344;0;0;0;
4112;1;SAO PAULO;0;6;0;507;0;0;0;0;0;
4121;1;SAO PAULO;0;0;0;0;572;952;0;0;0;
5236;1;SAO PAULO;0;0;0;498;490;0;0;0;0;
910855;1;SAO PAULO;0;0;0;573;0;0;0;0;0;
3189;1;SAO PAULO;0;0;0;871;0;0;0;0;0;
37813;1;SAO PAULO;0;0;0;790;0;0;0;0;0;
41701;1;SAO PAULO;0;16;0;892;0;0;0;0;0;
901714;1;SAO PAULO;0;0;0;0;390;364;0;0;0;
924647;1;SAO PAULO;0;0;0;0;531;905;0;0;0;
2860;1;SAO PAULO;0;0;0;452;0;653;0;0;475;
2938;1;SAO PAULO;0;36;0;857;0;0;0;0;0;
2999;1;SAO PAULO;0;0;0;371;304;516;0;0;0;
3013;1;SAO PAULO;0;36;0;1076;0;0;0;0;0;
40332;1;SAO PAULO;0;0;0;252;202;115;0;0;0;
909178;1;SAO PAULO;0;0;0;832;0;0;0;0;0;
3268;1;SAO PAULO;0;0;0;0;275;383;0;0;0;
267971;1;SAO PAULO;0;0;0;488;0;0;0;0;0;
438112;1;SAO PAULO;0;0;0;0;430;756;0;0;214;
904867;1;SAO PAULO;0;0;0;507;0;0;0;0;0;
909185;1;SAO PAULO;0;0;0;450;177;0;0;0;0;
914721;1;SAO PAULO;0;0;0;0;621;743;0;0;0;
916785;1;SAO PAULO;0;15;0;740;0;0;0;0;0;
926048;1;SAO PAULO;0;0;0;726;488;514;0;0;120;
3591;1;SAO PAULO;0;9;0;315;0;0;0;0;0;
3888;1;SAO PAULO;0;0;0;0;138;563;0;0;0;
3992;1;SAO PAULO;0;6;0;533;0;0;0;0;0;
4170;1;SAO PAULO;0;0;0;0;0;426;0;0;0;
4212;1;SAO PAULO;0;20;0;0;95;681;0;0;207;
43308;1;SAO PAULO;0;0;0;461;0;0;0;0;0;
5009;1;SAO PAULO;0;0;0;0;553;682;0;0;0;
619;1;SAO PAULO;0;17;0;498;0;0;0;0;0;
37643;1;SAO PAULO;0;0;0;0;396;0;0;0;0;
37709;1;SAO PAULO;0;0;0;0;392;454;0;0;290;
44261;1;SAO PAULO;0;0;0;218;128;181;0;0;0;
901684;1;SAO PAULO;0;15;0;0;408;1529;0;0;0;
924748;1;SAO PAULO;0;0;0;0;585;0;0;0;0;
930;1;SAO PAULO;0;0;0;0;237;81;0;0;0;
875;1;SAO PAULO;0;0;0;0;377;344;0;0;0;
1004;1;SAO PAULO;0;0;0;0;300;247;0;0;0;
1016;1;SAO PAULO;0;29;0;0;487;1475;0;0;0;
1247;1;SAO PAULO;0;0;0;0;297;387;0;0;0;
1351;1;SAO PAULO;0;0;0;672;0;0;0;0;0;
37761;1;SAO PAULO;0;10;0;578;0;0;0;0;0;
269360;1;SAO PAULO;0;10;0;1003;0;0;0;0;0;
915661;1;SAO PAULO;0;20;0;374;438;0;0;0;0;
838;1;SAO PAULO;0;0;0;0;397;552;0;0;259;
1776;1;SAO PAULO;0;0;0;264;265;194;0;0;0;
2124;1;SAO PAULO;0;0;0;312;0;0;0;0;0;
39111;1;SAO PAULO;0;0;0;340;0;0;0;0;0;
2380;1;SAO PAULO;0;12;0;903;0;0;0;0;0;
2525;1;SAO PAULO;0;0;0;0;417;432;0;0;211;
2550;1;SAO PAULO;0;0;0;0;0;460;0;0;0;
2872;1;SAO PAULO;0;0;0;682;0;0;0;0;0;
3086;1;SAO PAULO;0;0;0;0;534;606;0;0;0;
3207;1;SAO PAULO;0;0;0;524;0;0;0;0;0;
46310;1;SAO PAULO;0;0;0;490;654;0;0;0;0;
906955;1;SAO PAULO;0;8;0;652;0;0;0;0;0;
411875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
37060;1;SAO PAULO;0;0;0;448;347;165;0;0;0;
37084;1;SAO PAULO;0;13;0;0;239;472;0;0;0;
284324;1;SAO PAULO;0;0;0;532;307;410;0;0;0;
902718;1;SAO PAULO;0;0;0;263;0;0;0;0;0;
907029;1;SAO PAULO;0;0;0;843;0;0;0;0;0;
910831;1;SAO PAULO;0;0;0;610;452;389;0;0;0;
916742;1;SAO PAULO;0;0;0;0;0;1404;0;0;424;
3736;1;SAO PAULO;0;4;0;439;0;0;0;0;0;
3876;1;SAO PAULO;0;0;0;294;0;0;0;0;0;
4133;1;SAO PAULO;0;14;0;478;518;0;0;0;0;
4832;1;SAO PAULO;0;0;0;0;0;1055;0;0;0;
5061;1;SAO PAULO;0;11;0;368;359;286;0;0;0;
44398;1;SAO PAULO;0;0;0;0;416;343;0;0;0;
46061;1;SAO PAULO;0;0;0;0;454;337;0;0;0;
48720;1;SAO PAULO;0;0;0;0;764;841;0;0;0;
902305;1;SAO PAULO;0;0;0;281;368;251;0;0;107;
906566;1;SAO PAULO;0;0;0;477;491;319;0;0;99;
908952;1;SAO PAULO;0;0;0;551;0;0;0;0;0;
915725;1;SAO PAULO;0;0;0;309;181;875;0;0;396;
1788;1;SAO PAULO;0;0;0;0;327;0;0;0;0;
4455;1;SAO PAULO;0;0;0;0;324;0;0;0;0;
5046;1;SAO PAULO;0;17;0;1062;0;0;0;0;0;
5162;1;SAO PAULO;0;0;0;0;0;1654;0;0;0;
901748;1;SAO PAULO;0;0;0;161;156;397;0;0;141;
5460;1;SAO PAULO;0;9;0;539;0;0;0;0;0;
38261;1;SAO PAULO;0;0;0;211;174;137;0;0;0;
5253;1;SAO PAULO;0;17;0;864;0;0;0;0;0;
38295;1;SAO PAULO;0;0;0;0;0;1850;0;0;0;
41051;1;SAO PAULO;0;0;0;0;325;510;0;0;242;
902664;1;SAO PAULO;0;0;0;345;204;0;0;0;0;
906554;1;SAO PAULO;0;0;0;1008;0;0;0;0;0;
4509;1;SAO PAULO;0;8;0;486;0;0;0;0;0;
4820;1;SAO PAULO;0;0;0;0;0;309;0;0;0;
4856;1;SAO PAULO;0;6;0;308;0;0;0;0;0;
5083;1;SAO PAULO;0;0;0;0;316;533;0;0;0;
5137;1;SAO PAULO;0;32;0;0;746;807;0;0;0;
35646;1;SAO PAULO;0;12;0;991;0;0;0;0;0;
38180;1;SAO PAULO;0;10;0;706;0;0;0;0;0;
44374;1;SAO PAULO;0;0;0;0;469;338;0;0;0;
566020;1;SAO PAULO;0;0;0;647;407;0;0;0;0;
923497;1;SAO PAULO;0;0;0;0;479;500;0;0;104;
38313;1;SAO PAULO;0;0;0;0;139;117;0;0;0;
902901;1;SAO PAULO;0;0;0;800;600;309;0;0;0;
913431;1;SAO PAULO;0;0;0;269;0;0;0;0;0;
925299;1;SAO PAULO;0;0;0;741;0;0;0;0;0;
29828;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
5712;1;FRANCO DA ROCHA;0;10;0;0;0;515;0;0;0;
902366;2;MAIRIPORA;0;0;0;0;167;116;0;0;0;
6397;1;GUARULHOS;0;21;0;0;613;331;0;0;0;
269402;1;GUARULHOS;0;0;0;236;0;0;0;0;0;
297525;1;GUARULHOS;0;0;0;0;727;949;0;80;249;
35701;1;GUARULHOS;0;0;0;0;271;200;0;0;0;
39184;1;GUARULHOS;0;8;0;0;734;0;0;0;0;
121484;1;SAO PAULO;0;0;0;0;255;126;0;0;0;
461313;1;SAO PAULO;0;0;0;0;310;148;0;0;0;
404718;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
4297;1;SAO PAULO;0;0;0;0;363;359;0;0;0;
4601;1;SAO PAULO;0;25;0;543;0;0;0;0;0;
4583;1;SAO PAULO;0;0;0;0;434;0;0;0;0;
4972;1;SAO PAULO;0;0;0;460;0;0;0;0;0;
5034;1;SAO PAULO;0;0;0;0;841;834;0;0;0;
5204;1;SAO PAULO;0;0;0;0;0;1190;0;0;258;
36286;1;SAO PAULO;0;0;0;0;474;667;0;0;257;
39317;1;SAO PAULO;0;0;0;308;475;488;0;0;0;
477977;1;SAO PAULO;0;17;0;802;0;0;0;0;0;
478416;1;SAO PAULO;0;0;0;657;0;0;0;0;0;
904824;1;SAO PAULO;0;20;0;864;0;0;0;0;0;
923813;1;SAO PAULO;0;16;0;871;0;0;0;0;0;
5332;1;SAO PAULO;0;0;0;557;0;0;0;0;0;
5393;1;SAO PAULO;0;19;0;580;506;316;0;0;0;
5447;1;SAO PAULO;0;0;0;147;276;246;0;0;0;
39172;1;SAO PAULO;0;0;0;0;332;349;0;0;0;
41609;1;SAO PAULO;0;0;0;0;402;333;0;0;0;
43936;1;SAO PAULO;0;0;0;0;618;457;0;0;0;
103100;1;SAO PAULO;0;0;0;39;22;0;0;0;0;
909212;1;SAO PAULO;0;0;0;806;0;0;0;0;0;
917503;1;SAO PAULO;0;0;0;435;337;197;0;0;0;
923667;1;SAO PAULO;0;0;0;379;399;0;0;0;0;
924027;1;SAO PAULO;0;0;0;809;0;0;0;0;0;
578022;1;GUARULHOS;0;0;0;0;0;1274;0;0;0;
901842;1;GUARULHOS;0;0;0;0;683;0;0;0;0;
