COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO;
2112;1;SAO PAULO;0;0;0;0;494;0;0;0;0;
2318;1;SAO PAULO;0;0;0;0;772;983;0;0;0;
61;1;SAO PAULO;0;15;0;869;0;0;0;0;0;
224;1;SAO PAULO;0;0;0;0;411;719;0;0;127;
37692;1;SAO PAULO;0;0;0;0;290;223;0;0;0;
37722;1;SAO PAULO;0;0;0;773;0;0;0;0;0;
479500;1;SAO PAULO;0;0;0;0;269;133;0;0;0;
910302;1;SAO PAULO;0;12;0;0;712;976;0;0;0;
926103;1;SAO PAULO;0;0;0;411;0;0;0;0;0;
528;1;SAO PAULO;0;0;0;0;334;540;0;0;0;
985;1;SAO PAULO;0;13;0;594;0;0;0;0;0;
1478;1;SAO PAULO;0;0;0;528;594;0;0;0;0;
1659;1;SAO PAULO;0;0;0;0;599;628;0;0;0;
3487;1;SAO PAULO;0;0;0;535;0;0;0;0;0;
38124;1;SAO PAULO;0;0;0;424;446;0;0;0;0;
425;1;SAO PAULO;0;0;0;749;0;0;0;0;0;
693;1;SAO PAULO;0;0;0;495;381;242;0;0;0;
1036;1;SAO PAULO;0;16;0;0;293;152;0;0;0;
1053;1;SAO PAULO;0;0;0;552;0;0;0;0;0;
1296;1;SAO PAULO;0;0;0;0;474;546;0;0;0;
1302;1;SAO PAULO;0;28;0;53;216;292;0;0;0;
1348;1;SAO PAULO;0;32;0;607;460;323;0;0;0;
1442;1;SAO PAULO;0;12;0;229;190;282;0;0;0;
1508;1;SAO PAULO;0;6;0;431;0;0;0;0;0;
2021;1;SAO PAULO;0;0;0;411;0;0;0;0;0;
2239;1;SAO PAULO;0;0;0;0;251;51;0;0;0;
37369;1;SAO PAULO;0;6;0;545;0;0;0;0;0;
38106;1;SAO PAULO;0;0;0;651;0;0;0;0;0;
414396;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
188;1;SAO PAULO;0;0;0;0;376;435;0;0;0;
395;1;SAO PAULO;0;0;0;0;362;706;0;0;293;
401;1;SAO PAULO;0;0;0;0;382;325;0;0;0;
413;1;SAO PAULO;0;0;0;0;308;143;0;0;0;
37667;1;SAO PAULO;0;0;0;421;0;0;0;0;0;
37679;1;SAO PAULO;0;0;0;0;442;580;0;0;0;
39342;1;SAO PAULO;0;0;0;140;88;65;0;0;0;
46255;1;SAO PAULO;0;0;0;689;0;0;0;0;143;
923618;1;SAO PAULO;0;0;0;954;0;0;0;0;0;
3499;1;SAO PAULO;0;0;0;0;0;316;0;0;0;
3566;1;SAO PAULO;0;0;0;0;171;74;0;0;0;
735;1;SAO PAULO;0;18;0;0;268;675;0;0;181;
1077;1;SAO PAULO;0;10;0;1017;0;0;0;0;0;
1326;1;SAO PAULO;0;28;0;0;546;563;0;0;119;
1338;1;SAO PAULO;0;5;0;610;0;0;0;0;0;
46036;1;SAO PAULO;0;2;0;293;0;0;0;0;0;
915658;1;SAO PAULO;0;10;0;345;396;0;0;0;0;
747;1;SAO PAULO;0;0;0;0;318;479;0;0;0;
1582;1;SAO PAULO;0;15;0;847;0;0;0;0;0;
1867;1;SAO PAULO;0;0;0;282;288;403;0;0;0;
1934;1;SAO PAULO;0;0;0;0;239;338;0;0;0;
2136;1;SAO PAULO;0;19;0;0;310;112;0;0;0;
2227;1;SAO PAULO;0;0;0;0;409;0;0;0;0;
4450;1;SAO PAULO;0;0;0;0;0;0;13;19;20;
4451;1;SAO PAULO;0;0;0;0;0;0;19;56;36;
3190;1;SAO PAULO;0;0;0;553;0;0;0;0;0;
97;1;SAO PAULO;0;0;0;0;0;327;0;0;0;
36500;1;SAO PAULO;0;0;0;403;0;0;0;0;0;
37102;1;SAO PAULO;0;0;0;0;0;640;0;0;70;
40460;1;SAO PAULO;0;0;0;450;0;0;0;0;0;
414612;1;SAO PAULO;0;0;0;812;0;0;0;0;0;
457243;1;SAO PAULO;0;0;0;512;632;0;0;0;200;
910296;1;SAO PAULO;0;0;0;865;0;0;0;0;0;
358;1;SAO PAULO;0;3;0;302;240;0;0;0;0;
760;1;SAO PAULO;0;0;0;0;290;423;0;0;0;
1521;1;SAO PAULO;0;0;0;488;384;0;0;0;0;
454382;1;SAO PAULO;0;0;0;0;0;0;29;41;81;
607;1;SAO PAULO;0;0;0;0;542;797;0;0;203;
772;1;SAO PAULO;0;7;0;426;0;0;0;0;0;
1181;1;SAO PAULO;0;33;0;753;0;0;0;0;0;
1223;1;SAO PAULO;0;17;0;434;0;0;0;0;0;
1235;1;SAO PAULO;0;0;0;0;260;286;0;0;69;
37382;1;SAO PAULO;0;14;0;465;415;459;0;0;0;
700;1;SAO PAULO;0;0;0;854;0;0;0;0;0;
1491;1;SAO PAULO;0;13;0;0;359;0;0;0;0;
1703;1;SAO PAULO;0;0;0;0;0;1497;0;0;124;
1910;1;SAO PAULO;0;0;0;0;100;66;0;0;0;
2161;1;SAO PAULO;0;0;0;0;231;0;0;0;0;
2197;1;SAO PAULO;0;0;0;0;453;677;0;0;0;
2297;1;SAO PAULO;0;0;0;0;268;580;0;0;121;
36973;1;SAO PAULO;0;0;0;0;208;358;0;0;0;
39100;1;SAO PAULO;0;0;0;328;0;0;0;0;0;
2410;1;SAO PAULO;0;9;0;622;0;0;0;0;0;
127;1;SAO PAULO;0;9;0;643;0;0;0;0;0;
450;1;SAO PAULO;0;21;0;0;540;1061;0;0;80;
904247;1;SAO PAULO;0;0;0;0;0;797;0;0;0;
904259;1;SAO PAULO;0;0;0;285;339;501;0;0;0;
462;1;SAO PAULO;0;0;0;0;274;146;0;0;0;
3475;1;SAO PAULO;0;0;0;0;292;0;0;0;0;
483485;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1144;1;SAO PAULO;0;0;0;0;545;791;0;0;0;
1193;1;SAO PAULO;0;9;0;451;376;297;0;0;0;
37795;1;SAO PAULO;0;14;0;0;553;556;0;0;0;
759;1;SAO PAULO;0;21;0;713;0;0;0;0;0;
1740;1;SAO PAULO;0;0;0;0;279;150;0;0;0;
39214;1;SAO PAULO;0;0;0;681;0;0;0;0;0;
908940;1;SAO PAULO;0;0;0;637;0;0;0;0;0;
414323;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985041;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2707;1;SAO PAULO;0;0;0;0;705;792;0;0;107;
2847;1;SAO PAULO;0;0;0;0;453;1076;0;0;0;
3293;1;SAO PAULO;0;0;0;616;0;0;0;0;0;
40320;1;SAO PAULO;0;0;0;820;0;0;0;0;0;
902585;1;SAO PAULO;0;0;0;486;0;0;0;0;0;
909048;1;SAO PAULO;0;0;0;604;0;0;0;0;0;
924374;1;SAO PAULO;0;0;0;610;452;360;0;0;0;
985065;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2367;1;SAO PAULO;0;0;0;487;0;0;0;0;0;
2549;1;SAO PAULO;0;0;0;0;274;187;0;0;0;
59;1;SAO PAULO;0;0;0;0;0;1184;0;0;0;
115;1;SAO PAULO;0;0;0;813;0;0;0;0;0;
231;1;SAO PAULO;0;25;0;914;0;0;0;0;0;
243;1;SAO PAULO;0;20;0;423;0;0;0;0;0;
620;1;SAO PAULO;0;0;0;0;329;133;0;0;0;
46267;1;SAO PAULO;0;3;0;400;0;0;0;0;0;
463073;1;SAO PAULO;0;0;0;0;446;0;0;0;0;
907108;1;SAO PAULO;0;0;0;0;0;968;0;0;0;
922249;1;SAO PAULO;0;0;0;0;210;498;0;0;0;
924726;1;SAO PAULO;0;0;0;533;0;0;0;0;0;
9262;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
559684;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
814;1;SAO PAULO;0;0;0;0;347;312;0;0;0;
1272;1;SAO PAULO;0;8;0;0;361;172;0;0;0;
37734;1;SAO PAULO;0;15;0;766;0;0;0;0;0;
906803;1;SAO PAULO;0;0;0;0;260;80;0;0;0;
1995;1;SAO PAULO;0;0;0;396;0;0;0;0;0;
2057;1;SAO PAULO;0;0;0;0;441;580;0;0;0;
2082;1;SAO PAULO;0;0;0;864;0;0;0;0;0;
2264;1;SAO PAULO;0;0;0;0;0;1790;0;0;138;
4374;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2422;1;SAO PAULO;0;0;0;0;0;1733;0;0;0;
2537;1;SAO PAULO;0;0;0;506;0;0;0;0;0;
2586;1;SAO PAULO;0;0;0;0;551;678;0;0;0;
2800;1;SAO PAULO;0;0;0;0;264;338;0;0;121;
40988;1;SAO PAULO;0;0;0;528;402;0;0;0;0;
139;1;SAO PAULO;0;0;0;0;286;1176;0;0;218;
41683;1;SAO PAULO;0;0;0;705;0;0;0;0;0;
923254;1;SAO PAULO;0;0;0;0;755;954;0;0;127;
924398;1;SAO PAULO;0;0;0;310;0;293;0;0;0;
985004;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
309;1;SAO PAULO;0;0;0;0;201;76;0;0;0;
437;1;SAO PAULO;0;1;0;615;0;0;0;0;0;
536;1;SAO PAULO;0;0;0;0;419;740;0;0;178;
577;1;SAO PAULO;0;0;0;0;317;0;0;0;0;
848;1;SAO PAULO;0;0;0;0;491;642;0;0;156;
929;1;SAO PAULO;0;0;0;0;0;607;0;0;0;
454734;1;SAO PAULO;0;0;0;0;0;0;22;22;51;
371;1;SAO PAULO;0;0;0;0;280;1173;0;0;0;
1211;1;SAO PAULO;0;6;0;317;0;0;0;0;0;
37783;1;SAO PAULO;0;8;0;0;445;522;0;0;231;
48604;1;SAO PAULO;0;18;0;616;337;0;0;0;0;
579476;1;SAO PAULO;0;3;0;218;0;0;0;0;0;
906797;1;SAO PAULO;0;8;0;229;0;0;0;0;0;
1971;1;SAO PAULO;0;12;0;0;588;1092;0;0;154;
2008;1;SAO PAULO;0;0;0;0;0;556;0;0;0;
2252;1;SAO PAULO;0;0;0;0;0;1450;0;0;0;
428875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2835;1;SAO PAULO;0;0;0;0;510;623;0;0;84;
3116;1;SAO PAULO;0;0;0;0;583;515;0;0;0;
36778;1;SAO PAULO;0;0;0;770;0;0;0;0;0;
37345;1;SAO PAULO;0;0;0;0;417;479;0;0;0;
902573;1;SAO PAULO;0;0;0;0;483;314;0;0;0;
619;1;SAO PAULO;0;21;0;462;0;0;0;0;0;
37643;1;SAO PAULO;0;0;0;0;387;0;0;0;0;
37709;1;SAO PAULO;0;0;0;0;412;635;0;0;134;
44261;1;SAO PAULO;0;0;0;174;128;127;0;0;0;
901684;1;SAO PAULO;0;23;0;0;329;451;0;0;0;
924748;1;SAO PAULO;0;0;0;0;649;0;0;0;0;
930;1;SAO PAULO;0;0;0;0;196;69;0;0;0;
875;1;SAO PAULO;0;10;0;0;329;465;0;0;0;
1004;1;SAO PAULO;0;17;0;0;342;193;0;0;0;
1016;1;SAO PAULO;0;44;0;0;592;1309;0;0;0;
1247;1;SAO PAULO;0;0;0;0;222;354;0;0;0;
1351;1;SAO PAULO;0;0;0;695;0;0;0;0;0;
37761;1;SAO PAULO;0;12;0;539;0;0;0;0;0;
269360;1;SAO PAULO;0;15;0;1088;0;0;0;0;0;
915661;1;SAO PAULO;0;18;0;267;282;0;0;0;0;
838;1;SAO PAULO;0;0;0;0;480;748;0;0;179;
1776;1;SAO PAULO;0;0;0;268;259;183;0;0;0;
2124;1;SAO PAULO;0;0;0;346;0;0;0;0;0;
39111;1;SAO PAULO;0;0;0;263;0;0;0;0;0;
980018;1;SAO PAULO;0;0;0;0;0;0;0;1076;3031;
2380;1;SAO PAULO;0;8;0;900;0;0;0;0;0;
2525;1;SAO PAULO;0;0;0;0;406;369;0;0;131;
2550;1;SAO PAULO;0;0;0;0;0;486;0;0;0;
2872;1;SAO PAULO;0;0;0;639;0;0;0;0;0;
3086;1;SAO PAULO;0;0;0;0;470;254;0;0;0;
3207;1;SAO PAULO;0;0;0;529;0;0;0;0;0;
12;1;SAO PAULO;0;0;0;0;547;0;0;0;0;
103;1;SAO PAULO;0;0;0;1048;0;0;0;0;0;
255;1;SAO PAULO;0;0;0;0;359;69;0;0;0;
72503;1;SAO PAULO;0;0;0;0;363;161;0;0;0;
269359;1;SAO PAULO;0;0;0;0;389;932;0;0;1;
290543;1;SAO PAULO;0;0;0;280;364;427;0;0;119;
904260;1;SAO PAULO;0;0;0;491;0;0;0;0;0;
924386;1;SAO PAULO;0;0;0;634;0;0;0;0;0;
559337;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
504;1;SAO PAULO;0;13;0;814;0;0;0;0;0;
1363;1;SAO PAULO;0;0;0;0;0;165;0;0;0;
1570;1;SAO PAULO;0;15;0;396;572;557;0;0;0;
3852;1;SAO PAULO;0;0;0;0;280;287;0;0;0;
1041;1;SAO PAULO;0;11;0;0;314;126;0;0;0;
1259;1;SAO PAULO;0;0;0;0;273;160;0;0;0;
796;1;SAO PAULO;0;0;0;0;475;661;0;0;113;
1880;1;SAO PAULO;0;0;0;0;580;961;0;0;120;
2045;1;SAO PAULO;0;20;0;395;0;0;0;0;0;
2100;1;SAO PAULO;0;0;0;522;0;0;0;0;0;
2173;1;SAO PAULO;0;0;0;0;586;655;0;0;0;
414281;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2562;1;SAO PAULO;0;0;0;0;422;0;0;0;0;
2773;1;SAO PAULO;0;0;0;0;811;681;0;0;0;
3220;1;SAO PAULO;0;0;0;0;846;1304;0;0;0;
39366;1;SAO PAULO;0;0;0;0;409;344;0;0;0;
909038;1;SAO PAULO;0;0;0;546;0;0;0;0;0;
915671;1;SAO PAULO;0;0;0;0;416;327;0;0;0;
197;1;SAO PAULO;0;0;0;0;216;494;0;0;125;
218;1;SAO PAULO;0;0;0;0;0;841;0;0;0;
36959;1;SAO PAULO;0;0;0;0;429;632;0;0;0;
130333;1;SAO PAULO;0;0;0;0;206;353;0;0;0;
463061;1;SAO PAULO;0;0;0;0;0;333;0;0;0;
923606;1;SAO PAULO;0;0;0;928;0;0;0;0;0;
942;1;SAO PAULO;0;0;0;0;0;444;0;0;0;
966;1;SAO PAULO;0;6;0;0;130;342;0;0;0;
3426;1;SAO PAULO;0;0;0;0;438;345;0;0;0;
918994;1;SAO PAULO;0;0;0;331;0;0;0;0;0;
559672;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1200;1;SAO PAULO;0;20;0;960;0;0;0;0;0;
36821;1;SAO PAULO;0;13;0;0;152;865;0;0;0;
269372;1;SAO PAULO;0;0;0;467;0;0;0;0;0;
1387;1;SAO PAULO;0;0;0;293;0;0;0;0;0;
1922;1;SAO PAULO;0;0;0;384;0;0;0;0;0;
2094;1;SAO PAULO;0;0;0;356;0;0;0;0;0;
46048;1;SAO PAULO;0;0;0;358;0;0;0;0;0;
2446;1;SAO PAULO;0;8;0;648;0;0;0;0;0;
2781;1;SAO PAULO;0;16;0;802;0;0;0;0;0;
902248;1;SAO PAULO;0;0;0;566;0;0;0;0;0;
910797;1;SAO PAULO;0;0;0;641;0;399;0;0;0;
910843;1;SAO PAULO;0;0;0;0;639;0;0;0;0;
915683;1;SAO PAULO;0;0;0;0;411;562;0;0;0;
3153;1;SAO PAULO;0;0;0;0;496;190;0;0;0;
908997;1;SAO PAULO;0;13;0;413;0;0;0;0;0;
914812;1;SAO PAULO;0;26;0;645;0;0;0;0;0;
2641;1;SAO PAULO;0;0;0;0;0;663;0;0;0;
3232;1;SAO PAULO;0;0;0;0;194;88;0;0;0;
46279;1;SAO PAULO;0;0;0;0;413;964;0;0;184;
48641;1;SAO PAULO;0;0;0;0;525;313;0;0;0;
902226;1;SAO PAULO;0;0;0;228;199;851;0;0;89;
909026;1;SAO PAULO;0;0;0;420;0;0;0;0;0;
909130;1;SAO PAULO;0;0;0;0;506;327;0;0;0;
914678;1;SAO PAULO;0;39;0;819;0;0;0;0;0;
36560;1;SAO PAULO;0;0;0;1139;0;0;0;0;0;
37357;1;SAO PAULO;0;35;0;536;625;514;0;0;0;
39135;1;SAO PAULO;0;5;0;450;0;0;0;0;0;
902603;1;SAO PAULO;0;4;0;784;0;0;0;0;376;
915695;1;SAO PAULO;0;0;0;460;0;0;0;0;0;
923285;1;SAO PAULO;0;0;0;458;368;505;0;0;0;
923540;1;SAO PAULO;0;0;0;488;0;0;0;0;0;
923990;1;SAO PAULO;0;0;0;0;407;234;0;0;0;
925202;1;SAO PAULO;0;5;0;596;0;0;0;0;0;
40472;1;SAO PAULO;0;0;0;562;0;0;0;0;0;
48707;1;SAO PAULO;0;0;0;217;0;0;0;0;0;
412173;1;SAO PAULO;0;0;0;0;394;338;0;0;0;
916766;1;SAO PAULO;0;0;0;462;0;0;0;0;0;
3657;1;SAO PAULO;0;10;0;0;140;104;0;0;0;
3931;1;SAO PAULO;0;0;0;0;332;249;0;0;0;
4112;1;SAO PAULO;0;11;0;527;0;0;0;0;0;
4121;1;SAO PAULO;0;0;0;0;491;778;0;0;0;
5236;1;SAO PAULO;0;0;0;510;442;0;0;0;0;
292;1;SAO PAULO;0;0;0;462;0;0;0;0;0;
474;1;SAO PAULO;0;0;0;335;0;0;0;0;0;
37710;1;SAO PAULO;0;0;0;0;0;366;0;0;0;
910995;1;SAO PAULO;0;0;0;0;0;723;0;0;0;
925500;1;SAO PAULO;0;0;0;217;183;554;0;0;0;
334;1;SAO PAULO;0;0;0;0;387;499;0;0;0;
449;1;SAO PAULO;0;0;0;468;0;0;0;0;0;
343161;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985028;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1173;1;SAO PAULO;0;22;0;0;436;1333;0;0;0;
1314;1;SAO PAULO;0;0;0;632;0;0;0;0;0;
48021;1;SAO PAULO;0;24;0;914;0;0;0;0;0;
925184;1;SAO PAULO;0;6;0;0;1093;628;0;0;0;
1430;1;SAO PAULO;0;0;0;467;0;0;0;0;0;
1485;1;SAO PAULO;0;8;0;308;0;0;0;0;0;
2159;1;SAO PAULO;0;8;0;0;145;181;0;0;0;
2240;1;SAO PAULO;0;0;0;0;341;0;0;0;0;
2288;1;SAO PAULO;0;30;0;433;0;0;0;0;0;
428863;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
48689;1;SAO PAULO;0;0;0;0;507;700;0;0;0;
902822;1;SAO PAULO;0;0;0;737;0;0;0;0;0;
911008;1;SAO PAULO;0;0;0;0;444;234;0;0;0;
1818;1;SAO PAULO;0;12;0;680;0;0;0;0;0;
2355;1;SAO PAULO;0;0;0;214;250;0;0;0;0;
2677;1;SAO PAULO;0;0;0;0;178;169;0;0;0;
44283;1;SAO PAULO;0;0;0;0;195;244;0;0;0;
902639;1;SAO PAULO;0;0;0;512;508;712;0;0;0;
37333;1;SAO PAULO;0;0;0;361;0;0;0;0;0;
414360;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
433329;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2513;1;SAO PAULO;0;0;0;0;0;1653;0;0;0;
2756;1;SAO PAULO;0;6;0;815;0;0;0;0;0;
3062;1;SAO PAULO;0;0;0;0;588;960;0;0;0;
913649;1;SAO PAULO;0;0;0;517;0;0;0;0;0;
925457;1;SAO PAULO;0;0;0;0;588;536;0;0;83;
2409;1;SAO PAULO;0;0;0;0;0;196;0;0;0;
2690;1;SAO PAULO;0;0;0;0;422;287;0;0;0;
43722;1;SAO PAULO;0;0;0;757;0;0;0;0;0;
902792;1;SAO PAULO;0;0;0;297;248;225;0;0;0;
3049;1;SAO PAULO;0;0;0;931;0;0;0;0;0;
3050;1;SAO PAULO;0;9;0;0;529;939;0;0;258;
46309;1;SAO PAULO;0;0;0;0;0;521;0;0;0;
283885;1;SAO PAULO;0;0;0;553;0;0;0;0;0;
910776;1;SAO PAULO;0;18;0;892;0;0;0;0;0;
923588;1;SAO PAULO;0;16;0;0;379;242;0;0;0;
924829;1;SAO PAULO;0;0;0;0;431;0;0;0;0;
3311;1;SAO PAULO;0;25;0;670;0;0;0;0;0;
3323;1;SAO PAULO;0;0;0;931;0;0;0;0;0;
36961;1;SAO PAULO;0;0;0;666;578;570;0;0;0;
48677;1;SAO PAULO;0;45;0;1131;0;0;0;0;0;
902883;1;SAO PAULO;0;22;0;784;0;0;0;0;0;
904302;1;SAO PAULO;0;0;0;282;462;753;0;0;249;
906189;1;SAO PAULO;0;0;0;648;0;0;0;0;0;
910855;1;SAO PAULO;0;0;0;556;0;0;0;0;0;
3189;1;SAO PAULO;0;0;0;943;0;0;0;0;0;
37813;1;SAO PAULO;0;0;0;787;0;0;0;0;0;
41701;1;SAO PAULO;0;12;0;686;0;0;0;0;0;
901714;1;SAO PAULO;0;0;0;0;356;454;0;0;0;
924647;1;SAO PAULO;0;0;0;0;545;804;0;0;201;
2860;1;SAO PAULO;0;0;0;451;0;762;0;0;220;
2938;1;SAO PAULO;0;31;0;642;0;0;0;0;0;
2999;1;SAO PAULO;0;5;0;218;328;537;0;0;0;
3013;1;SAO PAULO;0;38;0;1075;0;0;0;0;0;
40332;1;SAO PAULO;0;0;0;365;0;0;0;0;0;
909178;1;SAO PAULO;0;0;0;858;0;0;0;0;0;
3268;1;SAO PAULO;0;0;0;0;344;244;0;0;0;
267971;1;SAO PAULO;0;0;0;527;0;0;0;0;0;
438112;1;SAO PAULO;0;0;0;0;417;719;0;0;205;
904867;1;SAO PAULO;0;0;0;479;0;0;0;0;0;
909185;1;SAO PAULO;0;0;0;348;0;0;0;0;0;
914721;1;SAO PAULO;0;0;0;0;656;387;0;0;0;
916785;1;SAO PAULO;0;14;0;820;0;0;0;0;0;
926048;1;SAO PAULO;0;0;0;739;584;620;0;0;0;
3591;1;SAO PAULO;0;7;0;350;0;0;0;0;0;
3888;1;SAO PAULO;0;0;0;0;156;506;0;0;0;
3992;1;SAO PAULO;0;11;0;516;0;0;0;0;0;
4170;1;SAO PAULO;0;0;0;0;0;442;0;0;0;
4212;1;SAO PAULO;0;12;0;0;82;597;0;0;124;
43308;1;SAO PAULO;0;0;0;378;0;0;0;0;0;
5009;1;SAO PAULO;0;0;0;0;522;890;0;0;0;
2598;1;SAO PAULO;0;0;0;0;288;169;0;0;0;
39093;1;SAO PAULO;0;22;0;602;0;0;0;0;0;
39263;1;SAO PAULO;0;0;0;0;348;156;0;0;0;
41725;1;SAO PAULO;0;19;0;542;465;499;0;0;34;
268288;1;SAO PAULO;0;0;0;594;0;0;0;0;0;
36785;1;SAO PAULO;0;3;0;0;514;0;0;0;0;
900060;1;SAO PAULO;0;32;0;540;411;492;0;0;0;
917382;1;SAO PAULO;0;0;0;0;503;646;0;0;0;
3141;1;SAO PAULO;0;0;0;0;382;466;0;0;0;
48665;1;SAO PAULO;0;0;0;485;581;0;0;0;0;
923278;1;SAO PAULO;0;0;0;0;296;750;0;0;0;
3517;1;SAO PAULO;0;9;0;204;0;0;0;0;0;
3682;1;SAO PAULO;0;0;0;0;0;776;0;0;0;
3700;1;SAO PAULO;0;0;0;0;0;202;0;0;0;
3773;1;SAO PAULO;0;0;0;0;0;313;0;0;0;
4157;1;SAO PAULO;0;0;0;0;0;390;0;0;0;
4236;1;SAO PAULO;0;0;0;0;246;182;0;0;0;
4595;1;SAO PAULO;0;0;0;0;135;76;0;0;0;
901738;1;SAO PAULO;0;18;0;566;0;0;0;0;0;
500677;1;SAO PAULO;0;0;0;0;0;0;15;47;22;
5411;1;SAO PAULO;0;28;0;203;1138;810;0;0;132;
39408;1;SAO PAULO;0;16;0;821;0;0;0;0;0;
902524;1;SAO PAULO;0;0;0;467;0;0;0;0;0;
902640;1;SAO PAULO;0;0;0;475;0;0;0;0;0;
904348;1;SAO PAULO;0;0;0;452;431;0;0;0;0;
1764;1;SAO PAULO;0;8;0;391;0;0;0;0;0;
46310;1;SAO PAULO;0;0;0;525;645;0;0;0;0;
906955;1;SAO PAULO;0;12;0;655;0;0;0;0;0;
2616;1;SAO PAULO;0;6;0;0;261;272;0;0;0;
36559;1;SAO PAULO;0;0;0;216;0;0;0;0;0;
43928;1;SAO PAULO;0;0;0;0;559;585;0;0;114;
