COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO;
904260;1;SAO PAULO;0;0;0;504;0;0;0;0;0;
924386;1;SAO PAULO;0;0;0;600;0;0;0;0;0;
559337;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
504;1;SAO PAULO;0;21;0;817;0;0;0;0;0;
1363;1;SAO PAULO;0;0;0;0;0;197;0;0;0;
1570;1;SAO PAULO;0;18;0;426;560;438;0;0;0;
3852;1;SAO PAULO;0;0;0;0;276;238;0;0;0;
1041;1;SAO PAULO;0;10;0;0;242;151;0;0;0;
1259;1;SAO PAULO;0;0;0;0;258;171;0;0;0;
796;1;SAO PAULO;0;0;0;0;434;646;0;0;88;
1880;1;SAO PAULO;0;0;0;0;573;930;0;0;108;
2045;1;SAO PAULO;0;15;0;387;0;0;0;0;0;
2100;1;SAO PAULO;0;0;0;541;0;0;0;0;0;
2173;1;SAO PAULO;0;0;0;0;587;651;0;0;0;
414281;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2562;1;SAO PAULO;0;0;0;0;391;0;0;0;0;
2773;1;SAO PAULO;0;0;0;0;777;714;0;0;0;
3220;1;SAO PAULO;0;0;0;0;795;1246;0;0;0;
39366;1;SAO PAULO;0;0;0;0;381;373;0;0;0;
909038;1;SAO PAULO;0;0;0;558;0;0;0;0;0;
915671;1;SAO PAULO;0;0;0;0;366;302;0;0;0;
139;1;SAO PAULO;0;0;0;0;288;1134;0;0;214;
41683;1;SAO PAULO;0;0;0;693;0;0;0;0;0;
923254;1;SAO PAULO;0;0;0;0;757;1021;0;0;125;
924398;1;SAO PAULO;0;0;0;332;0;276;0;0;0;
985004;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
309;1;SAO PAULO;0;0;0;0;191;76;0;0;0;
437;1;SAO PAULO;0;4;0;603;0;0;0;0;0;
536;1;SAO PAULO;0;0;0;0;402;559;0;0;225;
577;1;SAO PAULO;0;0;0;0;276;0;0;0;0;
848;1;SAO PAULO;0;0;0;0;528;703;0;0;149;
929;1;SAO PAULO;0;0;0;0;0;769;0;0;0;
454734;1;SAO PAULO;0;0;0;0;0;0;6;16;6;
371;1;SAO PAULO;0;0;0;0;287;1103;0;0;0;
1211;1;SAO PAULO;0;10;0;315;0;0;0;0;0;
37783;1;SAO PAULO;0;8;0;0;358;422;0;0;131;
48604;1;SAO PAULO;0;8;0;558;293;0;0;0;0;
579476;1;SAO PAULO;0;0;0;211;0;0;0;0;0;
906797;1;SAO PAULO;0;11;0;247;0;0;0;0;0;
1971;1;SAO PAULO;0;14;0;0;631;1100;0;0;141;
2008;1;SAO PAULO;0;0;0;0;0;568;0;0;0;
2252;1;SAO PAULO;0;0;0;0;0;1386;0;0;0;
428875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2835;1;SAO PAULO;0;0;0;0;588;520;0;0;126;
3116;1;SAO PAULO;0;0;0;0;538;546;0;0;0;
36778;1;SAO PAULO;0;0;0;774;0;0;0;0;0;
37345;1;SAO PAULO;0;0;0;0;359;405;0;0;0;
902573;1;SAO PAULO;0;0;0;0;436;379;0;0;0;
619;1;SAO PAULO;0;17;0;491;0;0;0;0;0;
37643;1;SAO PAULO;0;0;0;0;376;0;0;0;0;
37709;1;SAO PAULO;0;0;0;0;339;383;0;0;116;
44261;1;SAO PAULO;0;0;0;165;117;71;0;0;0;
901684;1;SAO PAULO;0;22;0;0;322;929;0;0;0;
924748;1;SAO PAULO;0;0;0;0;531;0;0;0;0;
930;1;SAO PAULO;0;0;0;0;239;83;0;0;0;
875;1;SAO PAULO;0;3;0;0;348;353;0;0;0;
1004;1;SAO PAULO;0;17;0;0;337;210;0;0;0;
1016;1;SAO PAULO;0;34;0;0;497;1448;0;0;0;
1247;1;SAO PAULO;0;0;0;0;232;360;0;0;0;
1351;1;SAO PAULO;0;0;0;712;0;0;0;0;0;
37761;1;SAO PAULO;0;14;0;530;0;0;0;0;0;
269360;1;SAO PAULO;0;10;0;1123;0;0;0;0;0;
915661;1;SAO PAULO;0;20;0;260;258;0;0;0;0;
838;1;SAO PAULO;0;0;0;0;425;591;0;0;215;
1776;1;SAO PAULO;0;0;0;254;264;151;0;0;0;
2124;1;SAO PAULO;0;0;0;329;0;0;0;0;0;
39111;1;SAO PAULO;0;0;0;317;0;0;0;0;0;
980018;1;SAO PAULO;0;0;0;0;0;0;0;276;755;
2380;1;SAO PAULO;0;6;0;895;0;0;0;0;0;
2525;1;SAO PAULO;0;0;0;0;410;317;0;0;187;
2550;1;SAO PAULO;0;0;0;0;0;440;0;0;0;
2872;1;SAO PAULO;0;0;0;621;0;0;0;0;0;
3086;1;SAO PAULO;0;0;0;0;466;528;0;0;0;
3207;1;SAO PAULO;0;0;0;533;0;0;0;0;0;
197;1;SAO PAULO;0;0;0;0;203;415;0;0;154;
218;1;SAO PAULO;0;0;0;0;0;909;0;0;0;
36959;1;SAO PAULO;0;0;0;0;443;1001;0;0;0;
130333;1;SAO PAULO;0;0;0;0;181;361;0;0;0;
463061;1;SAO PAULO;0;0;0;0;0;377;0;0;0;
923606;1;SAO PAULO;0;0;0;956;0;0;0;0;0;
942;1;SAO PAULO;0;0;0;0;0;475;0;0;0;
966;1;SAO PAULO;0;6;0;0;128;306;0;0;0;
3426;1;SAO PAULO;0;0;0;0;416;316;0;0;0;
918994;1;SAO PAULO;0;0;0;326;0;0;0;0;0;
559672;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1200;1;SAO PAULO;0;22;0;955;0;0;0;0;0;
36821;1;SAO PAULO;0;11;0;0;162;869;0;0;0;
269372;1;SAO PAULO;0;0;0;472;0;0;0;0;0;
1387;1;SAO PAULO;0;0;0;284;0;0;0;0;0;
1922;1;SAO PAULO;0;0;0;401;0;0;0;0;0;
2094;1;SAO PAULO;0;0;0;347;0;0;0;0;0;
46048;1;SAO PAULO;0;0;0;323;0;0;0;0;0;
2446;1;SAO PAULO;0;0;0;629;0;0;0;0;0;
2781;1;SAO PAULO;0;15;0;803;0;0;0;0;0;
902248;1;SAO PAULO;0;0;0;560;0;0;0;0;0;
910797;1;SAO PAULO;0;0;0;655;0;410;0;0;0;
910843;1;SAO PAULO;0;0;0;0;625;0;0;0;0;
915683;1;SAO PAULO;0;0;0;0;374;552;0;0;0;
3153;1;SAO PAULO;0;0;0;0;418;173;0;0;0;
908997;1;SAO PAULO;0;12;0;426;0;0;0;0;0;
914812;1;SAO PAULO;0;27;0;646;0;0;0;0;0;
411875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
37060;1;SAO PAULO;0;0;0;430;0;136;0;0;0;
37084;1;SAO PAULO;0;11;0;0;250;500;0;0;0;
284324;1;SAO PAULO;0;0;0;499;338;395;0;0;0;
902718;1;SAO PAULO;0;0;0;251;0;0;0;0;0;
907029;1;SAO PAULO;0;0;0;824;0;0;0;0;0;
910831;1;SAO PAULO;0;0;0;552;405;438;0;0;0;
916742;1;SAO PAULO;0;0;0;0;0;1365;0;0;220;
3736;1;SAO PAULO;0;3;0;408;0;0;0;0;0;
3876;1;SAO PAULO;0;0;0;294;0;0;0;0;0;
4133;1;SAO PAULO;0;14;0;333;472;0;0;0;0;
4832;1;SAO PAULO;0;0;0;0;0;796;0;0;0;
5061;1;SAO PAULO;0;11;0;309;325;248;0;0;0;
44398;1;SAO PAULO;0;0;0;0;395;316;0;0;0;
46061;1;SAO PAULO;0;0;0;0;336;358;0;0;0;
48720;1;SAO PAULO;0;0;0;0;696;838;0;0;0;
902305;1;SAO PAULO;0;0;0;307;350;219;0;0;81;
906566;1;SAO PAULO;0;0;0;452;468;325;0;0;82;
908952;1;SAO PAULO;0;6;0;498;0;0;0;0;0;
915725;1;SAO PAULO;0;0;0;234;246;823;0;0;213;
1788;1;SAO PAULO;0;0;0;0;305;0;0;0;0;
4455;1;SAO PAULO;0;3;0;0;325;0;0;0;0;
5046;1;SAO PAULO;0;26;0;1046;0;0;0;0;0;
5162;1;SAO PAULO;0;0;0;0;0;1525;0;0;0;
901748;1;SAO PAULO;0;0;0;154;188;130;0;0;56;
5460;1;SAO PAULO;0;11;0;506;0;0;0;0;0;
38261;1;SAO PAULO;0;0;0;233;197;126;0;0;0;
910855;1;SAO PAULO;0;0;0;560;0;0;0;0;0;
3189;1;SAO PAULO;0;0;0;913;0;0;0;0;0;
37813;1;SAO PAULO;0;0;0;806;0;0;0;0;0;
41701;1;SAO PAULO;0;16;0;779;0;0;0;0;0;
901714;1;SAO PAULO;0;0;0;0;342;362;0;0;0;
924647;1;SAO PAULO;0;0;0;0;521;928;0;0;219;
2860;1;SAO PAULO;0;0;0;466;0;607;0;0;223;
2938;1;SAO PAULO;0;33;0;734;0;0;0;0;0;
2999;1;SAO PAULO;0;4;0;277;320;437;0;0;0;
3013;1;SAO PAULO;0;37;0;1087;0;0;0;0;0;
40332;1;SAO PAULO;0;0;0;333;0;0;0;0;0;
909178;1;SAO PAULO;0;0;0;847;0;0;0;0;0;
3268;1;SAO PAULO;0;0;0;0;318;183;0;0;0;
267971;1;SAO PAULO;0;0;0;466;0;0;0;0;0;
438112;1;SAO PAULO;0;0;0;0;376;704;0;0;235;
904867;1;SAO PAULO;0;0;0;496;0;0;0;0;0;
909185;1;SAO PAULO;0;0;0;421;115;0;0;0;0;
914721;1;SAO PAULO;0;0;0;0;675;403;0;0;0;
916785;1;SAO PAULO;0;13;0;745;0;0;0;0;0;
926048;1;SAO PAULO;0;0;0;744;537;513;0;0;0;
3591;1;SAO PAULO;0;7;0;307;0;0;0;0;0;
3888;1;SAO PAULO;0;0;0;0;143;500;0;0;0;
3992;1;SAO PAULO;0;7;0;536;0;0;0;0;0;
4170;1;SAO PAULO;0;0;0;0;0;346;0;0;0;
4212;1;SAO PAULO;0;13;0;0;91;557;0;0;150;
43308;1;SAO PAULO;0;0;0;420;0;0;0;0;0;
5009;1;SAO PAULO;0;0;0;0;509;635;0;0;0;
2641;1;SAO PAULO;0;0;0;0;0;622;0;0;0;
3232;1;SAO PAULO;0;0;0;0;231;232;0;0;0;
46279;1;SAO PAULO;0;0;0;0;451;694;0;0;0;
48641;1;SAO PAULO;0;0;0;0;516;287;0;0;0;
902226;1;SAO PAULO;0;0;0;222;239;681;0;0;74;
909026;1;SAO PAULO;0;0;0;409;0;0;0;0;0;
909130;1;SAO PAULO;0;0;0;0;472;254;0;0;0;
914678;1;SAO PAULO;0;43;0;821;0;0;0;0;0;
36560;1;SAO PAULO;0;0;0;1180;0;0;0;0;0;
37357;1;SAO PAULO;0;39;0;599;557;459;0;0;0;
39135;1;SAO PAULO;0;6;0;443;0;0;0;0;0;
902603;1;SAO PAULO;0;0;0;830;0;0;0;0;341;
915695;1;SAO PAULO;0;0;0;475;0;0;0;0;0;
923285;1;SAO PAULO;0;0;0;437;312;518;0;0;0;
923540;1;SAO PAULO;0;0;0;489;0;0;0;0;0;
923990;1;SAO PAULO;0;0;0;0;360;199;0;0;0;
925202;1;SAO PAULO;0;0;0;554;0;0;0;0;0;
40472;1;SAO PAULO;0;0;0;558;0;0;0;0;0;
48707;1;SAO PAULO;0;0;0;223;0;0;0;0;0;
412173;1;SAO PAULO;0;0;0;0;322;341;0;0;0;
916766;1;SAO PAULO;0;0;0;480;0;0;0;0;0;
3657;1;SAO PAULO;0;9;0;0;112;125;0;0;0;
3931;1;SAO PAULO;0;0;0;0;347;280;0;0;0;
4112;1;SAO PAULO;0;9;0;508;0;0;0;0;0;
4121;1;SAO PAULO;0;0;0;0;511;732;0;0;0;
5236;1;SAO PAULO;0;0;0;534;445;0;0;0;0;
39391;1;SAO PAULO;0;0;0;169;170;143;0;0;0;
472505;1;SAO PAULO;0;0;0;0;0;1594;0;0;0;
5551;1;CAJAMAR;0;0;0;0;0;392;0;0;0;
5770;1;FRANCISCO MORATO;0;0;0;0;589;0;0;0;188;
923114;1;FRANCISCO MORATO;0;0;0;0;646;526;0;0;0;
985659;1;FRANCISCO MORATO;0;0;0;0;0;0;0;0;0;
50436;1;FRANCO DA ROCHA;0;0;0;378;464;221;0;0;0;
458120;1;FRANCO DA ROCHA;0;0;0;0;0;0;7;23;14;
5927;1;GUARULHOS;0;0;0;0;460;0;0;0;63;
6075;1;GUARULHOS;0;0;0;0;353;356;0;0;0;
6117;1;GUARULHOS;0;0;0;0;397;431;0;0;0;
925073;1;GUARULHOS;0;0;0;826;812;0;0;0;0;
925561;1;GUARULHOS;0;0;0;0;0;968;0;0;0;
61585;1;BIRITIBA-MIRIM;0;30;0;0;851;0;0;0;0;
6889;1;MOGI DAS CRUZES;0;23;0;0;236;239;0;0;0;
921063;1;MOGI DAS CRUZES;0;9;0;0;125;62;0;0;0;
923072;1;MOGI DAS CRUZES;0;7;0;0;437;237;0;0;0;
6993;1;SUZANO;0;21;0;229;314;190;0;0;0;
908484;1;SUZANO;0;17;0;220;454;332;0;0;0;
985181;1;SUZANO;0;0;0;0;0;0;0;0;0;
43825;1;ITAQUAQUECETUBA;0;4;0;0;479;0;0;0;52;
921497;1;ITAQUAQUECETUBA;0;19;0;0;658;445;0;0;71;
35524;1;POA;0;3;0;0;272;170;0;0;0;
39500;1;DIADEMA;0;0;0;385;0;0;0;0;0;
46462;1;DIADEMA;0;0;0;0;530;487;0;0;0;
48938;1;DIADEMA;0;0;0;315;0;0;0;0;0;
127;1;SAO PAULO;0;8;0;678;0;0;0;0;0;
450;1;SAO PAULO;0;12;0;0;503;688;0;0;86;
904247;1;SAO PAULO;0;0;0;0;0;662;0;0;0;
904259;1;SAO PAULO;0;0;0;308;298;483;0;0;0;
462;1;SAO PAULO;0;0;0;0;267;182;0;0;0;
3475;1;SAO PAULO;0;0;0;0;329;0;0;0;0;
483485;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1144;1;SAO PAULO;0;0;0;0;509;704;0;0;0;
1193;1;SAO PAULO;0;10;0;453;325;289;0;0;0;
37795;1;SAO PAULO;0;11;0;0;563;484;0;0;40;
759;1;SAO PAULO;0;21;0;715;0;0;0;0;0;
1740;1;SAO PAULO;0;0;0;0;260;153;0;0;0;
39214;1;SAO PAULO;0;0;0;707;0;0;0;0;0;
908940;1;SAO PAULO;0;0;0;694;0;0;0;0;0;
414323;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985041;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2707;1;SAO PAULO;0;0;0;0;719;747;0;0;124;
2847;1;SAO PAULO;0;0;0;0;403;1096;0;0;0;
3293;1;SAO PAULO;0;0;0;591;0;0;0;0;0;
40320;1;SAO PAULO;0;0;0;845;0;0;0;0;0;
902585;1;SAO PAULO;0;0;0;500;0;0;0;0;0;
909048;1;SAO PAULO;0;0;0;593;0;0;0;0;0;
924374;1;SAO PAULO;0;0;0;622;458;365;0;0;0;
985065;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2367;1;SAO PAULO;0;0;0;517;0;0;0;0;0;
2549;1;SAO PAULO;0;0;0;0;278;166;0;0;0;
59;1;SAO PAULO;0;0;0;0;0;1233;0;0;0;
115;1;SAO PAULO;0;0;0;834;0;0;0;0;0;
231;1;SAO PAULO;0;32;0;944;0;0;0;0;0;
243;1;SAO PAULO;0;31;0;441;0;0;0;0;0;
620;1;SAO PAULO;0;0;0;0;374;535;0;0;0;
46267;1;SAO PAULO;0;4;0;401;0;0;0;0;0;
463073;1;SAO PAULO;0;0;0;0;465;0;0;0;0;
907108;1;SAO PAULO;0;0;0;0;0;787;0;0;0;
922249;1;SAO PAULO;0;0;0;0;206;540;0;0;0;
924726;1;SAO PAULO;0;0;0;553;0;0;0;0;0;
9262;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
559684;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
814;1;SAO PAULO;0;0;0;0;314;267;0;0;0;
1272;1;SAO PAULO;0;7;0;0;373;131;0;0;0;
37734;1;SAO PAULO;0;10;0;775;0;0;0;0;0;
906803;1;SAO PAULO;0;0;0;0;280;76;0;0;0;
1995;1;SAO PAULO;0;0;0;471;0;0;0;0;0;
2057;1;SAO PAULO;0;0;0;0;492;586;0;0;0;
2082;1;SAO PAULO;0;0;0;861;0;0;0;0;0;
2264;1;SAO PAULO;0;0;0;0;0;1855;0;0;234;
4374;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2422;1;SAO PAULO;0;0;0;0;0;1843;0;0;0;
2537;1;SAO PAULO;0;0;0;479;0;0;0;0;0;
2586;1;SAO PAULO;0;0;0;0;530;642;0;0;0;
2800;1;SAO PAULO;0;0;0;0;228;299;0;0;106;
40988;1;SAO PAULO;0;0;0;507;296;67;0;0;0;
5253;1;SAO PAULO;0;15;0;835;0;0;0;0;0;
38295;1;SAO PAULO;0;0;0;0;0;1692;0;0;0;
41051;1;SAO PAULO;0;0;0;0;333;467;0;0;175;
902664;1;SAO PAULO;0;0;0;329;163;0;0;0;0;
906554;1;SAO PAULO;0;0;0;979;0;0;0;0;0;
4509;1;SAO PAULO;0;10;0;402;0;0;0;0;0;
4820;1;SAO PAULO;0;0;0;0;0;263;0;0;0;
4856;1;SAO PAULO;0;8;0;293;0;0;0;0;0;
5083;1;SAO PAULO;0;0;0;0;316;566;0;0;0;
5137;1;SAO PAULO;0;40;0;0;719;897;0;0;0;
35646;1;SAO PAULO;0;15;0;1037;0;0;0;0;0;
38180;1;SAO PAULO;0;11;0;620;0;0;0;0;0;
44374;1;SAO PAULO;0;0;0;0;394;336;0;0;0;
566020;1;SAO PAULO;0;0;0;493;519;0;0;0;0;
923497;1;SAO PAULO;0;0;0;0;435;442;0;0;91;
38313;1;SAO PAULO;0;0;0;0;292;70;0;0;0;
902901;1;SAO PAULO;0;0;0;737;626;320;0;0;0;
913431;1;SAO PAULO;0;0;0;281;0;0;0;0;0;
925299;1;SAO PAULO;0;0;0;695;0;0;0;0;0;
29828;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
5712;1;FRANCO DA ROCHA;0;7;0;0;0;697;0;0;0;
902366;2;MAIRIPORA;0;0;0;0;147;89;0;0;0;
6397;1;GUARULHOS;0;17;0;0;598;431;0;0;0;
269402;1;GUARULHOS;0;0;0;256;0;0;0;0;0;
297525;1;GUARULHOS;0;0;0;0;621;601;0;0;0;
35701;1;GUARULHOS;0;0;0;0;272;121;0;0;0;
39184;1;GUARULHOS;0;12;0;0;723;0;0;0;0;
164;1;SAO PAULO;0;10;0;0;225;442;0;0;94;
206;1;SAO PAULO;0;20;0;606;0;0;0;0;0;
632;1;SAO PAULO;0;0;0;376;0;0;0;0;0;
