COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO;
130321;1;SAO PAULO;0;0;0;309;271;296;0;0;0;
559210;1;SAO PAULO;0;0;0;98;40;26;0;0;33;
901672;1;SAO PAULO;0;0;0;423;0;0;0;0;0;
923624;1;SAO PAULO;0;11;0;0;507;365;0;0;66;
498;1;SAO PAULO;0;0;0;0;237;396;0;0;161;
784;1;SAO PAULO;0;0;0;269;214;0;0;0;0;
899;1;SAO PAULO;0;9;0;337;0;0;0;0;0;
917;1;SAO PAULO;0;8;0;0;339;310;0;0;117;
1454;1;SAO PAULO;0;0;0;0;590;319;0;0;0;
3414;1;SAO PAULO;0;0;0;792;0;0;0;0;0;
3621;1;SAO PAULO;0;11;0;1200;0;0;0;0;0;
37746;1;SAO PAULO;0;0;0;454;0;0;0;0;0;
37758;1;SAO PAULO;0;1;0;494;0;0;0;0;0;
1284;1;SAO PAULO;0;4;0;0;259;347;0;0;0;
48616;1;SAO PAULO;0;36;0;0;670;422;0;0;0;
904272;1;SAO PAULO;0;2;0;286;0;0;0;0;0;
911537;1;SAO PAULO;0;25;0;375;259;149;0;0;148;
913820;1;SAO PAULO;0;5;0;0;0;284;0;0;0;
673;1;SAO PAULO;0;0;0;0;602;733;0;0;0;
61;1;SAO PAULO;0;11;0;874;0;0;0;0;0;
224;1;SAO PAULO;0;0;0;0;439;808;0;0;212;
37692;1;SAO PAULO;0;0;0;0;175;203;0;0;0;
37722;1;SAO PAULO;0;0;0;782;0;0;0;0;0;
479500;1;SAO PAULO;0;0;0;144;479;0;0;0;0;
910302;1;SAO PAULO;0;14;0;0;911;722;0;0;0;
926103;1;SAO PAULO;0;0;0;466;0;0;0;0;0;
528;1;SAO PAULO;0;0;0;0;256;416;0;0;0;
985;1;SAO PAULO;0;0;0;609;0;0;0;0;0;
1478;1;SAO PAULO;0;0;0;546;550;0;0;0;0;
1659;1;SAO PAULO;0;0;0;0;568;571;0;0;120;
3487;1;SAO PAULO;0;0;0;533;0;0;0;0;0;
38124;1;SAO PAULO;0;0;0;407;368;0;0;0;0;
425;1;SAO PAULO;0;0;0;775;0;0;0;0;0;
693;1;SAO PAULO;0;0;0;475;338;226;0;0;0;
1036;1;SAO PAULO;0;18;0;0;312;363;0;0;0;
1053;1;SAO PAULO;0;0;0;573;0;0;0;0;0;
1296;1;SAO PAULO;0;0;0;0;430;401;0;0;0;
1302;1;SAO PAULO;0;15;0;0;174;179;0;0;89;
1348;1;SAO PAULO;0;6;0;474;569;209;0;0;0;
1442;1;SAO PAULO;0;12;0;167;232;197;0;0;0;
1508;1;SAO PAULO;0;5;0;409;0;0;0;0;0;
2021;1;SAO PAULO;0;0;0;420;0;0;0;0;0;
2239;1;SAO PAULO;0;0;0;0;246;215;0;0;82;
37369;1;SAO PAULO;0;0;0;618;0;0;0;0;0;
38106;1;SAO PAULO;0;0;0;656;0;0;0;0;0;
414396;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
188;1;SAO PAULO;0;0;0;0;543;484;0;0;0;
395;1;SAO PAULO;0;0;0;0;200;445;0;0;301;
401;1;SAO PAULO;0;0;0;0;493;505;0;0;0;
413;1;SAO PAULO;0;0;0;0;239;421;0;0;96;
37667;1;SAO PAULO;0;0;0;582;0;0;0;0;0;
37679;1;SAO PAULO;0;0;0;0;441;456;0;0;0;
39342;1;SAO PAULO;0;0;0;181;93;77;0;0;0;
46255;1;SAO PAULO;0;0;0;739;0;0;0;0;397;
923618;1;SAO PAULO;0;0;0;974;0;0;0;0;0;
3499;1;SAO PAULO;0;0;0;0;0;419;0;0;0;
3566;1;SAO PAULO;0;0;0;0;85;243;0;0;114;
735;1;SAO PAULO;0;0;0;0;373;827;0;0;453;
1077;1;SAO PAULO;0;4;0;1030;0;0;0;0;0;
1326;1;SAO PAULO;0;5;0;0;397;299;0;0;244;
1338;1;SAO PAULO;0;19;0;672;0;0;0;0;0;
46036;1;SAO PAULO;0;7;0;291;0;0;0;0;0;
915658;1;SAO PAULO;0;10;0;421;312;0;0;0;0;
747;1;SAO PAULO;0;0;0;0;334;619;0;0;0;
1582;1;SAO PAULO;0;8;0;818;0;0;0;0;0;
1867;1;SAO PAULO;0;0;0;336;302;431;0;0;0;
1934;1;SAO PAULO;0;0;0;0;354;402;0;0;0;
2136;1;SAO PAULO;0;0;0;0;254;263;0;0;0;
2227;1;SAO PAULO;0;0;0;0;474;0;0;0;168;
4450;1;SAO PAULO;0;0;0;0;0;0;3;28;19;
4451;1;SAO PAULO;0;0;0;0;0;0;26;36;33;
3190;1;SAO PAULO;0;0;0;511;0;0;0;0;0;
97;1;SAO PAULO;0;0;0;0;0;817;0;0;405;
36500;1;SAO PAULO;0;0;0;426;0;0;0;0;0;
37102;1;SAO PAULO;0;0;0;0;0;417;0;0;216;
40460;1;SAO PAULO;0;0;0;489;0;0;0;0;0;
414612;1;SAO PAULO;0;0;0;835;0;0;0;0;0;
457243;1;SAO PAULO;0;0;0;546;607;0;0;0;420;
910296;1;SAO PAULO;0;0;0;800;0;0;0;0;0;
358;1;SAO PAULO;0;17;0;252;415;0;0;0;0;
760;1;SAO PAULO;0;0;0;0;172;434;0;0;0;
1521;1;SAO PAULO;0;0;0;416;377;235;0;0;66;
454382;1;SAO PAULO;0;0;0;0;0;0;33;37;29;
607;1;SAO PAULO;0;0;0;0;585;593;0;0;456;
772;1;SAO PAULO;0;6;0;668;0;0;0;0;0;
1181;1;SAO PAULO;0;40;0;793;0;0;0;0;0;
1223;1;SAO PAULO;0;0;0;399;0;0;0;0;0;
1235;1;SAO PAULO;0;0;0;0;286;301;0;0;405;
37382;1;SAO PAULO;0;14;0;484;513;455;0;0;0;
700;1;SAO PAULO;0;0;0;883;0;0;0;0;0;
1491;1;SAO PAULO;0;4;0;0;336;207;0;0;0;
1703;1;SAO PAULO;0;0;0;0;0;1469;0;0;0;
1910;1;SAO PAULO;0;0;0;0;135;102;0;0;0;
2161;1;SAO PAULO;0;0;0;0;284;308;0;0;0;
2197;1;SAO PAULO;0;0;0;0;589;612;0;0;0;
2297;1;SAO PAULO;0;0;0;0;275;475;0;0;141;
36973;1;SAO PAULO;0;0;0;0;255;245;0;0;0;
39100;1;SAO PAULO;0;0;0;483;0;0;0;0;0;
2410;1;SAO PAULO;0;16;0;618;0;0;0;0;0;
619;1;SAO PAULO;0;17;0;479;0;0;0;0;0;
37643;1;SAO PAULO;0;0;0;0;422;0;0;0;0;
37709;1;SAO PAULO;0;0;0;0;346;348;0;0;199;
44261;1;SAO PAULO;0;0;0;184;114;193;0;0;78;
901684;1;SAO PAULO;0;16;0;0;387;600;0;0;0;
924748;1;SAO PAULO;0;0;0;0;562;0;0;0;0;
559600;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
930;1;SAO PAULO;0;0;0;0;174;65;0;0;0;
875;1;SAO PAULO;0;6;0;0;317;209;0;0;0;
1004;1;SAO PAULO;0;14;0;0;445;476;0;0;0;
1016;1;SAO PAULO;0;24;0;0;462;1087;0;0;0;
1247;1;SAO PAULO;0;0;0;0;382;396;0;0;0;
1351;1;SAO PAULO;0;3;0;696;0;0;0;0;0;
37761;1;SAO PAULO;0;9;0;601;0;0;0;0;0;
269360;1;SAO PAULO;0;15;0;1037;0;0;0;0;0;
915661;1;SAO PAULO;0;21;0;451;341;0;0;0;0;
838;1;SAO PAULO;0;0;0;0;385;378;0;0;348;
1776;1;SAO PAULO;0;0;0;284;247;141;0;0;0;
2124;1;SAO PAULO;0;0;0;357;0;0;0;0;0;
39111;1;SAO PAULO;0;0;0;301;0;0;0;0;0;
2380;1;SAO PAULO;0;13;0;907;0;0;0;0;0;
2525;1;SAO PAULO;0;0;0;0;431;438;0;0;262;
2550;1;SAO PAULO;0;0;0;0;0;283;0;0;0;
2872;1;SAO PAULO;0;0;0;628;0;0;0;0;0;
3086;1;SAO PAULO;0;0;0;0;539;445;0;0;0;
3207;1;SAO PAULO;0;0;0;523;0;0;0;0;0;
139;1;SAO PAULO;0;0;0;0;285;768;0;0;202;
41683;1;SAO PAULO;0;0;0;532;0;0;0;0;0;
923254;1;SAO PAULO;0;0;0;0;752;899;0;0;195;
924398;1;SAO PAULO;0;0;0;426;0;300;0;0;0;
985004;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
309;1;SAO PAULO;0;0;0;82;238;182;0;0;0;
437;1;SAO PAULO;0;15;0;585;0;0;0;0;0;
536;1;SAO PAULO;0;0;0;0;452;637;0;0;201;
577;1;SAO PAULO;0;0;0;0;277;0;0;0;0;
848;1;SAO PAULO;0;0;0;0;665;708;0;0;0;
929;1;SAO PAULO;0;0;0;0;0;781;0;0;0;
454734;1;SAO PAULO;0;0;0;0;0;0;22;27;25;
371;1;SAO PAULO;0;0;0;0;471;1132;0;0;0;
1211;1;SAO PAULO;0;7;0;303;0;0;0;0;0;
37783;1;SAO PAULO;0;0;0;0;388;408;0;0;446;
48604;1;SAO PAULO;0;16;0;473;280;0;0;0;0;
579476;1;SAO PAULO;0;1;0;199;0;0;0;0;0;
906797;1;SAO PAULO;0;28;0;360;0;0;0;0;0;
1971;1;SAO PAULO;0;12;0;0;565;942;0;0;0;
2008;1;SAO PAULO;0;0;0;0;0;799;0;0;0;
2252;1;SAO PAULO;0;0;0;0;0;1418;0;0;0;
428875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2835;1;SAO PAULO;0;0;0;0;269;214;0;0;204;
3116;1;SAO PAULO;0;0;0;0;688;466;0;0;0;
36778;1;SAO PAULO;0;0;0;830;0;0;0;0;0;
37345;1;SAO PAULO;0;0;0;0;492;396;0;0;81;
902573;1;SAO PAULO;0;0;0;0;504;569;0;0;0;
12;1;SAO PAULO;0;0;0;0;561;0;0;0;0;
103;1;SAO PAULO;0;0;0;981;0;0;0;0;0;
255;1;SAO PAULO;0;0;0;0;171;421;0;0;191;
72503;1;SAO PAULO;0;0;0;0;478;223;0;0;0;
269359;1;SAO PAULO;0;0;0;0;251;370;0;0;127;
290543;1;SAO PAULO;0;0;0;315;395;420;0;0;182;
904260;1;SAO PAULO;0;0;0;437;0;0;0;0;0;
924386;1;SAO PAULO;0;0;0;605;0;0;0;0;0;
559337;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
504;1;SAO PAULO;0;21;0;892;0;0;0;0;0;
1363;1;SAO PAULO;0;0;0;0;0;169;0;0;0;
1570;1;SAO PAULO;0;17;0;502;536;321;0;0;0;
3852;1;SAO PAULO;0;0;0;0;266;686;0;0;269;
1041;1;SAO PAULO;0;15;0;0;293;381;0;0;0;
1259;1;SAO PAULO;0;7;0;0;310;402;0;0;0;
796;1;SAO PAULO;0;0;0;0;360;553;0;0;0;
1880;1;SAO PAULO;0;0;0;0;499;1005;0;0;263;
2045;1;SAO PAULO;0;16;0;360;0;0;0;0;0;
2100;1;SAO PAULO;0;0;0;567;0;0;0;0;0;
2173;1;SAO PAULO;0;0;0;0;583;643;0;0;0;
414281;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2562;1;SAO PAULO;0;0;0;0;431;305;0;0;230;
2773;1;SAO PAULO;0;0;0;0;782;610;0;0;0;
3220;1;SAO PAULO;0;0;0;0;871;853;0;0;0;
39366;1;SAO PAULO;0;0;0;0;431;404;0;0;0;
909038;1;SAO PAULO;0;0;0;542;0;0;0;0;0;
915671;1;SAO PAULO;0;0;0;0;446;412;0;0;105;
127;1;SAO PAULO;0;12;0;741;0;0;0;0;0;
450;1;SAO PAULO;0;16;0;0;390;485;0;0;240;
904247;1;SAO PAULO;0;0;0;0;0;667;0;0;0;
904259;1;SAO PAULO;0;0;0;236;269;260;0;0;0;
462;1;SAO PAULO;0;0;0;0;255;434;0;0;356;
3475;1;SAO PAULO;0;0;0;0;332;0;0;0;0;
483485;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1144;1;SAO PAULO;0;13;0;0;453;582;0;0;0;
1193;1;SAO PAULO;0;10;0;407;417;189;0;0;0;
37795;1;SAO PAULO;0;1;0;0;612;218;0;0;138;
759;1;SAO PAULO;0;31;0;775;0;0;0;0;0;
1740;1;SAO PAULO;0;0;0;0;198;238;0;0;92;
39214;1;SAO PAULO;0;0;0;719;0;0;0;0;0;
908940;1;SAO PAULO;0;0;0;735;0;0;0;0;0;
414323;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985041;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2707;1;SAO PAULO;0;0;0;0;844;663;0;0;223;
2847;1;SAO PAULO;0;0;0;0;608;768;0;0;0;
3293;1;SAO PAULO;0;0;0;590;0;0;0;0;0;
40320;1;SAO PAULO;0;0;0;867;0;0;0;0;0;
902585;1;SAO PAULO;0;0;0;473;0;0;0;0;0;
909048;1;SAO PAULO;0;0;0;659;0;0;0;0;0;
924374;1;SAO PAULO;0;0;0;573;498;300;0;0;0;
985065;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2367;1;SAO PAULO;0;0;0;514;0;0;0;0;0;
2549;1;SAO PAULO;0;0;0;0;280;458;0;0;84;
164;1;SAO PAULO;0;11;0;0;188;281;0;0;130;
206;1;SAO PAULO;0;23;0;646;0;0;0;0;0;
632;1;SAO PAULO;0;0;0;368;0;0;0;0;0;
37680;1;SAO PAULO;0;0;0;900;0;0;0;0;0;
516;1;SAO PAULO;0;0;0;503;0;0;0;0;0;
541;1;SAO PAULO;0;8;0;702;0;0;0;0;0;
668;1;SAO PAULO;0;0;0;0;425;275;0;0;0;
723;1;SAO PAULO;0;0;0;0;137;370;0;0;0;
1120;1;SAO PAULO;0;0;0;725;0;0;0;0;0;
3448;1;SAO PAULO;0;6;0;369;0;0;0;0;0;
3505;1;SAO PAULO;0;17;0;757;0;0;0;0;0;
559696;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985107;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1132;1;SAO PAULO;0;10;0;0;415;453;0;0;0;
1806;1;SAO PAULO;0;29;0;295;0;0;0;0;0;
2012;1;SAO PAULO;0;7;0;684;0;0;0;0;0;
37370;1;SAO PAULO;0;0;0;0;506;468;0;0;0;
2392;1;SAO PAULO;0;16;0;583;0;0;0;0;0;
2665;1;SAO PAULO;0;16;0;574;0;0;0;0;0;
2732;1;SAO PAULO;0;15;0;323;290;191;0;0;0;
2793;1;SAO PAULO;0;5;0;0;487;0;0;0;0;
36808;1;SAO PAULO;0;0;0;268;0;0;0;0;0;
904624;1;SAO PAULO;0;0;0;265;102;230;0;0;0;
924258;1;SAO PAULO;0;0;0;332;282;128;0;0;0;
1752;1;SAO PAULO;0;0;0;0;668;1169;0;0;488;
2343;1;SAO PAULO;0;10;0;415;379;0;0;0;0;
3104;1;SAO PAULO;0;0;0;0;611;879;0;0;245;
59;1;SAO PAULO;0;0;0;0;0;974;0;0;0;
115;1;SAO PAULO;0;0;0;842;0;0;0;0;0;
231;1;SAO PAULO;0;30;0;928;0;0;0;0;0;
243;1;SAO PAULO;0;17;0;461;0;0;0;0;0;
620;1;SAO PAULO;0;0;0;0;445;415;0;0;158;
46267;1;SAO PAULO;0;24;0;348;0;0;0;0;0;
463073;1;SAO PAULO;0;0;0;0;862;0;0;0;0;
907108;1;SAO PAULO;0;0;0;0;0;1293;0;0;0;
922249;1;SAO PAULO;0;0;0;0;192;501;0;0;0;
924726;1;SAO PAULO;0;0;0;587;0;0;0;0;0;
559684;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
814;1;SAO PAULO;0;0;0;0;289;270;0;0;183;
1272;1;SAO PAULO;0;15;0;0;390;465;0;0;0;
37734;1;SAO PAULO;0;12;0;814;0;0;0;0;0;
906803;1;SAO PAULO;0;21;0;0;288;235;0;0;167;
1995;1;SAO PAULO;0;0;0;566;0;0;0;0;0;
2057;1;SAO PAULO;0;0;0;0;507;409;0;0;0;
2082;1;SAO PAULO;0;0;0;914;0;0;0;0;0;
2264;1;SAO PAULO;0;0;0;0;0;1858;0;0;0;
4374;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2422;1;SAO PAULO;0;0;0;0;0;1745;0;0;0;
2537;1;SAO PAULO;0;0;0;509;0;0;0;0;0;
2586;1;SAO PAULO;0;0;0;0;618;601;0;0;0;
2800;1;SAO PAULO;0;0;0;0;352;433;0;0;0;
40988;1;SAO PAULO;0;0;0;331;335;249;0;0;0;
925445;1;SAO PAULO;0;8;0;685;0;0;0;0;0;
2434;1;SAO PAULO;0;0;0;0;324;185;0;0;0;
36;1;SAO PAULO;0;26;0;0;1216;938;0;0;0;
280;1;SAO PAULO;0;0;0;0;875;1135;0;0;0;
589;1;SAO PAULO;0;0;0;0;336;22;0;0;0;
37655;1;SAO PAULO;0;0;0;0;550;851;0;0;0;
38097;1;SAO PAULO;0;23;0;0;788;660;0;0;0;
925861;1;SAO PAULO;0;0;0;966;0;0;0;0;0;
1405;1;SAO PAULO;0;17;0;800;0;0;0;0;0;
3530;1;SAO PAULO;0;0;0;0;403;245;0;0;66;
3554;1;SAO PAULO;0;0;0;0;0;303;0;0;0;
922250;1;SAO PAULO;0;3;0;619;0;0;0;0;0;
559386;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
39226;1;SAO PAULO;0;5;0;714;0;0;0;0;0;
40319;1;SAO PAULO;0;0;0;405;467;0;0;0;0;
1399;1;SAO PAULO;0;0;0;347;0;0;0;0;0;
1417;1;SAO PAULO;0;0;0;0;0;146;0;0;118;
1624;1;SAO PAULO;0;0;0;0;772;833;0;0;0;
2070;1;SAO PAULO;0;0;0;421;0;0;0;0;0;
2148;1;SAO PAULO;0;0;0;0;338;366;0;0;0;
37801;1;SAO PAULO;0;0;0;411;0;0;0;0;0;
44271;1;SAO PAULO;0;26;0;441;0;0;0;0;0;
432015;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2719;1;SAO PAULO;0;0;0;0;270;451;0;0;0;
2987;1;SAO PAULO;0;8;0;593;0;0;0;0;0;
37011;1;SAO PAULO;0;0;0;0;367;383;0;0;269;
46280;1;SAO PAULO;0;11;0;826;0;0;0;0;0;
902846;1;SAO PAULO;0;0;0;549;469;0;0;0;196;
904569;1;SAO PAULO;0;0;0;894;0;0;0;0;0;
292;1;SAO PAULO;0;0;0;533;0;0;0;0;0;
474;1;SAO PAULO;0;9;0;471;0;0;0;0;0;
37710;1;SAO PAULO;0;0;0;0;0;360;0;0;0;
910995;1;SAO PAULO;0;0;0;0;0;560;0;0;0;
925500;1;SAO PAULO;0;0;0;287;162;580;0;0;0;
334;1;SAO PAULO;0;0;0;0;430;484;0;0;0;
449;1;SAO PAULO;0;0;0;439;0;0;0;0;0;
343161;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985028;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1173;1;SAO PAULO;0;35;0;0;414;915;0;0;0;
1314;1;SAO PAULO;0;0;0;633;0;0;0;0;0;
48021;1;SAO PAULO;0;13;0;886;0;0;0;0;0;
925184;1;SAO PAULO;0;9;0;0;1013;426;0;0;0;
1430;1;SAO PAULO;0;0;0;572;0;0;0;0;0;
1485;1;SAO PAULO;0;8;0;295;0;0;0;0;0;
2159;1;SAO PAULO;0;0;0;0;0;209;0;0;39;
2240;1;SAO PAULO;0;0;0;0;618;0;0;0;0;
2288;1;SAO PAULO;0;15;0;475;0;0;0;0;0;
428863;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
48689;1;SAO PAULO;0;0;0;0;517;421;0;0;0;
902822;1;SAO PAULO;0;0;0;571;0;0;0;0;0;
911008;1;SAO PAULO;0;0;0;0;499;442;0;0;0;
1818;1;SAO PAULO;0;19;0;631;0;0;0;0;0;
2355;1;SAO PAULO;0;0;0;359;0;0;0;0;0;
2677;1;SAO PAULO;0;0;0;0;227;442;0;0;159;
44283;1;SAO PAULO;0;0;0;0;0;192;0;0;0;
902639;1;SAO PAULO;0;0;0;550;717;424;0;0;0;
197;1;SAO PAULO;0;0;0;0;234;397;0;0;302;
218;1;SAO PAULO;0;0;0;0;0;732;0;0;0;
36959;1;SAO PAULO;0;0;0;0;504;961;0;0;344;
130333;1;SAO PAULO;0;0;0;0;255;356;0;0;0;
463061;1;SAO PAULO;0;0;0;0;0;958;0;0;0;
923606;1;SAO PAULO;0;0;0;848;0;0;0;0;0;
942;1;SAO PAULO;0;0;0;0;0;410;0;0;0;
966;1;SAO PAULO;0;0;0;0;156;300;0;0;0;
3426;1;SAO PAULO;0;0;0;0;363;261;0;0;0;
918994;1;SAO PAULO;0;0;0;331;0;0;0;0;0;
559672;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1200;1;SAO PAULO;0;25;0;971;0;0;0;0;0;
36821;1;SAO PAULO;0;7;0;0;150;631;0;0;0;
269372;1;SAO PAULO;0;22;0;852;0;0;0;0;0;
1387;1;SAO PAULO;0;0;0;285;0;0;0;0;0;
1922;1;SAO PAULO;0;0;0;409;0;0;0;0;0;
2094;1;SAO PAULO;0;0;0;356;0;0;0;0;0;
46048;1;SAO PAULO;0;0;0;317;0;0;0;0;0;
2446;1;SAO PAULO;0;0;0;601;0;0;0;0;0;
2781;1;SAO PAULO;0;13;0;669;0;0;0;0;0;
902248;1;SAO PAULO;0;0;0;563;0;0;0;0;0;
910797;1;SAO PAULO;0;0;0;775;0;434;0;0;0;
910843;1;SAO PAULO;0;0;0;0;728;0;0;0;0;
915683;1;SAO PAULO;0;0;0;0;496;422;0;0;0;
3153;1;SAO PAULO;0;0;0;0;297;227;0;0;0;
908997;1;SAO PAULO;0;9;0;434;0;0;0;0;0;
914812;1;SAO PAULO;0;33;0;627;0;0;0;0;0;
37333;1;SAO PAULO;0;0;0;377;0;0;0;0;0;
414360;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
433329;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2513;1;SAO PAULO;0;0;0;0;0;1569;0;0;0;
2756;1;SAO PAULO;0;0;0;840;0;0;0;0;0;
3062;1;SAO PAULO;0;0;0;0;762;907;0;0;0;
913649;1;SAO PAULO;0;0;0;518;0;0;0;0;0;
925457;1;SAO PAULO;0;0;0;0;560;378;0;94;167;
2409;1;SAO PAULO;0;0;0;0;0;114;0;0;470;
2690;1;SAO PAULO;0;0;0;0;364;370;0;0;188;
43722;1;SAO PAULO;0;0;0;793;0;0;0;0;0;
902792;1;SAO PAULO;0;0;0;236;138;87;0;0;0;
3049;1;SAO PAULO;0;0;0;967;0;0;0;0;0;
3050;1;SAO PAULO;0;0;0;0;466;499;0;0;231;
46309;1;SAO PAULO;0;0;0;0;0;440;0;0;0;
283885;1;SAO PAULO;0;0;0;637;0;0;0;0;0;
910776;1;SAO PAULO;0;14;0;869;0;206;0;0;0;
923588;1;SAO PAULO;0;0;0;0;498;398;0;0;269;
924829;1;SAO PAULO;0;8;0;0;541;568;0;0;0;
3311;1;SAO PAULO;0;27;0;612;0;0;0;0;0;
3323;1;SAO PAULO;0;0;0;926;0;0;0;0;0;
36961;1;SAO PAULO;0;0;0;570;540;475;0;0;131;
48677;1;SAO PAULO;0;29;0;1199;0;0;0;0;0;
902883;1;SAO PAULO;0;45;0;902;0;0;0;0;0;
904302;1;SAO PAULO;0;0;0;443;388;318;0;0;375;
906189;1;SAO PAULO;0;0;0;621;0;0;0;0;0;
411875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
37060;1;SAO PAULO;0;0;0;420;291;95;0;0;0;
37084;1;SAO PAULO;0;18;0;0;238;534;0;0;0;
284324;1;SAO PAULO;0;0;0;502;321;408;0;0;0;
902718;1;SAO PAULO;0;0;0;259;0;0;0;0;0;
907029;1;SAO PAULO;0;0;0;859;0;0;0;0;0;
910831;1;SAO PAULO;0;0;0;543;471;233;0;0;0;
916742;1;SAO PAULO;0;0;0;0;0;1099;0;0;375;
3736;1;SAO PAULO;0;5;0;480;0;0;0;0;0;
3876;1;SAO PAULO;0;0;0;302;0;0;0;0;0;
4133;1;SAO PAULO;0;16;0;508;800;0;0;0;0;
4832;1;SAO PAULO;0;0;0;0;0;1540;0;0;0;
5061;1;SAO PAULO;0;14;0;401;358;220;0;0;0;
44398;1;SAO PAULO;0;0;0;0;434;265;0;0;0;
46061;1;SAO PAULO;0;0;0;84;547;272;0;0;0;
48720;1;SAO PAULO;0;0;0;0;761;626;0;0;0;
902305;1;SAO PAULO;0;0;0;227;364;301;0;0;149;
906566;1;SAO PAULO;0;0;0;577;426;286;0;0;98;
908952;1;SAO PAULO;0;0;0;601;0;0;0;0;0;
915725;1;SAO PAULO;0;0;0;295;206;753;0;0;290;
1788;1;SAO PAULO;0;1;0;0;309;0;0;0;0;
4455;1;SAO PAULO;0;3;0;0;321;0;0;0;0;
5046;1;SAO PAULO;0;16;0;1092;0;0;0;0;0;
5162;1;SAO PAULO;0;0;0;0;0;1559;0;0;0;
901748;1;SAO PAULO;0;0;0;144;152;295;0;0;249;
5460;1;SAO PAULO;0;7;0;489;0;0;0;0;0;
38261;1;SAO PAULO;0;0;0;203;180;97;0;0;0;
39391;1;SAO PAULO;0;0;0;210;221;98;0;0;0;
472505;1;SAO PAULO;0;0;0;0;0;1262;0;0;0;
5551;1;CAJAMAR;0;0;0;0;0;351;0;0;0;
