COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO;
916729;1;SAO PAULO;0;22;0;0;558;462;0;0;155;
918748;1;SAO PAULO;0;0;0;714;0;0;0;0;0;
985016;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2112;1;SAO PAULO;0;0;0;0;731;0;0;0;197;
2318;1;SAO PAULO;0;0;0;0;790;877;0;0;0;
61;1;SAO PAULO;0;11;0;872;0;0;0;0;0;
224;1;SAO PAULO;0;0;0;0;452;782;0;0;114;
37692;1;SAO PAULO;0;0;0;0;244;196;0;0;0;
37722;1;SAO PAULO;0;0;0;786;0;0;0;0;0;
479500;1;SAO PAULO;0;0;0;129;503;0;0;0;0;
910302;1;SAO PAULO;0;14;0;0;772;862;0;0;0;
926103;1;SAO PAULO;0;0;0;461;0;0;0;0;0;
528;1;SAO PAULO;0;0;0;0;280;441;0;0;0;
985;1;SAO PAULO;0;0;0;594;0;0;0;0;0;
1478;1;SAO PAULO;0;0;0;540;570;0;0;0;0;
1659;1;SAO PAULO;0;0;0;0;639;596;0;0;0;
3487;1;SAO PAULO;0;0;0;522;0;0;0;0;0;
38124;1;SAO PAULO;0;0;0;421;426;0;0;0;0;
425;1;SAO PAULO;0;0;0;781;0;0;0;0;0;
693;1;SAO PAULO;0;0;0;449;351;216;0;0;0;
1036;1;SAO PAULO;0;0;0;0;264;153;0;0;0;
1053;1;SAO PAULO;0;0;0;585;0;0;0;0;0;
1296;1;SAO PAULO;0;0;0;0;471;488;0;0;0;
1302;1;SAO PAULO;0;13;0;0;192;183;0;0;83;
1348;1;SAO PAULO;0;26;0;472;550;215;0;0;0;
1442;1;SAO PAULO;0;11;0;186;211;188;0;0;0;
1508;1;SAO PAULO;0;6;0;407;0;0;0;0;0;
2021;1;SAO PAULO;0;0;0;426;0;0;0;0;0;
2239;1;SAO PAULO;0;0;0;0;239;194;0;0;0;
37369;1;SAO PAULO;0;0;0;578;0;0;0;0;0;
38106;1;SAO PAULO;0;0;0;674;0;0;0;0;0;
414396;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
188;1;SAO PAULO;0;0;0;0;472;463;0;0;0;
395;1;SAO PAULO;0;0;0;0;211;402;0;0;238;
401;1;SAO PAULO;0;0;0;0;488;440;0;0;0;
413;1;SAO PAULO;0;0;0;0;223;332;0;0;101;
37667;1;SAO PAULO;0;0;0;554;0;0;0;0;0;
37679;1;SAO PAULO;0;0;0;0;471;335;0;0;0;
39342;1;SAO PAULO;0;0;0;184;88;70;0;0;0;
46255;1;SAO PAULO;0;0;0;727;0;0;0;0;308;
923618;1;SAO PAULO;0;0;0;967;0;0;0;0;0;
3499;1;SAO PAULO;0;0;0;0;0;384;0;0;0;
3566;1;SAO PAULO;0;0;0;0;130;150;0;0;17;
735;1;SAO PAULO;0;0;0;0;366;770;0;0;250;
1077;1;SAO PAULO;0;2;0;1021;0;0;0;0;0;
1326;1;SAO PAULO;0;16;0;0;409;306;0;0;203;
1338;1;SAO PAULO;0;18;0;659;0;0;0;0;0;
46036;1;SAO PAULO;0;3;0;294;0;0;0;0;0;
915658;1;SAO PAULO;0;9;0;402;367;0;0;0;0;
747;1;SAO PAULO;0;0;0;0;320;567;0;0;0;
1582;1;SAO PAULO;0;14;0;834;0;0;0;0;0;
1867;1;SAO PAULO;0;0;0;327;337;416;0;0;0;
1934;1;SAO PAULO;0;0;0;0;330;390;0;0;0;
2136;1;SAO PAULO;0;0;0;0;269;225;0;0;0;
2227;1;SAO PAULO;0;0;0;0;422;0;0;0;89;
4450;1;SAO PAULO;0;0;0;0;0;0;3;10;5;
4451;1;SAO PAULO;0;0;0;0;0;0;30;41;34;
3190;1;SAO PAULO;0;0;0;530;0;0;0;0;0;
97;1;SAO PAULO;0;0;0;0;0;754;0;0;139;
36500;1;SAO PAULO;0;0;0;414;0;0;0;0;0;
37102;1;SAO PAULO;0;0;0;0;0;383;0;0;102;
40460;1;SAO PAULO;0;0;0;480;0;0;0;0;0;
414612;1;SAO PAULO;0;0;0;907;0;0;0;0;0;
457243;1;SAO PAULO;0;0;0;545;625;0;0;0;364;
910296;1;SAO PAULO;0;0;0;814;0;0;0;0;0;
358;1;SAO PAULO;0;10;0;240;311;0;0;0;0;
760;1;SAO PAULO;0;0;0;0;135;425;0;0;0;
1521;1;SAO PAULO;0;0;0;404;403;116;0;0;0;
454382;1;SAO PAULO;0;0;0;0;0;0;38;53;54;
607;1;SAO PAULO;0;0;0;0;616;697;0;0;289;
772;1;SAO PAULO;0;8;0;654;0;0;0;0;0;
1181;1;SAO PAULO;0;41;0;781;0;0;0;0;0;
1223;1;SAO PAULO;0;0;0;431;0;0;0;0;0;
1235;1;SAO PAULO;0;0;0;0;245;386;0;0;204;
37382;1;SAO PAULO;0;16;0;532;498;555;0;0;0;
700;1;SAO PAULO;0;0;0;866;0;0;0;0;0;
1491;1;SAO PAULO;0;8;0;0;346;182;0;0;0;
1703;1;SAO PAULO;0;0;0;0;0;1549;0;0;0;
1910;1;SAO PAULO;0;0;0;0;130;82;0;0;0;
2161;1;SAO PAULO;0;0;0;0;296;266;0;0;0;
2197;1;SAO PAULO;0;0;0;0;533;586;0;0;0;
2297;1;SAO PAULO;0;0;0;0;245;494;0;0;131;
36973;1;SAO PAULO;0;0;0;0;264;223;0;0;0;
39100;1;SAO PAULO;0;0;0;462;0;0;0;0;0;
2410;1;SAO PAULO;0;15;0;615;0;0;0;0;0;
127;1;SAO PAULO;0;10;0;723;0;0;0;0;0;
450;1;SAO PAULO;0;14;0;0;419;480;0;0;182;
904247;1;SAO PAULO;0;0;0;0;0;626;0;0;0;
904259;1;SAO PAULO;0;0;0;281;328;315;0;0;0;
462;1;SAO PAULO;0;0;0;0;264;262;0;0;192;
3475;1;SAO PAULO;0;0;0;0;307;0;0;0;0;
483485;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1144;1;SAO PAULO;0;0;0;0;492;591;0;0;0;
1193;1;SAO PAULO;0;3;0;444;384;213;0;0;0;
37795;1;SAO PAULO;0;0;0;0;628;275;0;0;152;
759;1;SAO PAULO;0;26;0;763;0;0;0;0;0;
1740;1;SAO PAULO;0;0;0;0;210;79;0;0;28;
39214;1;SAO PAULO;0;0;0;713;0;0;0;0;0;
908940;1;SAO PAULO;0;0;0;730;0;0;0;0;0;
414323;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985041;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2707;1;SAO PAULO;0;0;0;0;860;752;0;0;256;
2847;1;SAO PAULO;0;0;0;0;499;909;0;0;0;
3293;1;SAO PAULO;0;0;0;587;0;0;0;0;0;
40320;1;SAO PAULO;0;0;0;887;0;0;0;0;0;
902585;1;SAO PAULO;0;0;0;487;0;0;0;0;0;
909048;1;SAO PAULO;0;0;0;694;0;0;0;0;0;
924374;1;SAO PAULO;0;0;0;568;472;299;0;0;0;
985065;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2367;1;SAO PAULO;0;0;0;516;0;0;0;0;0;
2549;1;SAO PAULO;0;0;0;0;329;160;0;0;0;
139;1;SAO PAULO;0;0;0;0;339;854;0;0;235;
41683;1;SAO PAULO;0;0;0;581;0;0;0;0;0;
923254;1;SAO PAULO;0;0;0;0;822;858;0;0;77;
924398;1;SAO PAULO;0;0;0;422;0;282;0;0;0;
309;1;SAO PAULO;0;0;0;44;222;178;0;0;0;
437;1;SAO PAULO;0;8;0;642;0;0;0;0;0;
536;1;SAO PAULO;0;0;0;0;424;568;0;0;341;
577;1;SAO PAULO;0;0;0;0;295;0;0;0;0;
848;1;SAO PAULO;0;0;0;0;596;752;0;0;0;
929;1;SAO PAULO;0;0;0;0;0;791;0;0;0;
454734;1;SAO PAULO;0;0;0;0;0;0;9;23;20;
371;1;SAO PAULO;0;0;0;0;432;1030;0;0;0;
1211;1;SAO PAULO;0;10;0;308;0;0;0;0;0;
37783;1;SAO PAULO;0;0;0;0;417;446;0;0;243;
48604;1;SAO PAULO;0;15;0;490;328;0;0;0;0;
579476;1;SAO PAULO;0;0;0;187;0;0;0;0;0;
906797;1;SAO PAULO;0;32;0;369;0;0;0;0;0;
1971;1;SAO PAULO;0;11;0;0;491;1209;0;0;0;
2008;1;SAO PAULO;0;0;0;0;0;734;0;0;0;
2252;1;SAO PAULO;0;0;0;0;0;1481;0;0;0;
428875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2835;1;SAO PAULO;0;0;0;0;328;219;0;0;192;
3116;1;SAO PAULO;0;0;0;0;593;429;0;0;0;
36778;1;SAO PAULO;0;0;0;816;0;0;0;0;0;
37345;1;SAO PAULO;0;0;0;0;430;354;0;0;0;
902573;1;SAO PAULO;0;0;0;0;460;526;0;0;0;
910855;1;SAO PAULO;0;0;0;595;0;0;0;0;0;
619;1;SAO PAULO;0;21;0;502;0;0;0;0;0;
37643;1;SAO PAULO;0;0;0;0;402;0;0;0;0;
37709;1;SAO PAULO;0;0;0;0;307;287;0;0;163;
44261;1;SAO PAULO;0;0;0;192;126;137;0;0;0;
901684;1;SAO PAULO;0;15;0;0;353;768;0;0;0;
924748;1;SAO PAULO;0;0;0;0;567;0;0;0;0;
930;1;SAO PAULO;0;0;0;0;213;54;0;0;0;
875;1;SAO PAULO;0;0;0;0;413;287;0;0;0;
1004;1;SAO PAULO;0;0;0;0;320;198;0;0;0;
1016;1;SAO PAULO;0;30;0;0;465;1114;0;0;0;
1247;1;SAO PAULO;0;0;0;0;326;363;0;0;0;
1351;1;SAO PAULO;0;0;0;697;0;0;0;0;0;
37761;1;SAO PAULO;0;8;0;609;0;0;0;0;0;
269360;1;SAO PAULO;0;13;0;996;0;0;0;0;0;
915661;1;SAO PAULO;0;24;0;412;396;0;0;0;0;
838;1;SAO PAULO;0;0;0;0;386;435;0;0;170;
1776;1;SAO PAULO;0;0;0;289;278;113;0;0;0;
2124;1;SAO PAULO;0;0;0;318;0;0;0;0;0;
39111;1;SAO PAULO;0;0;0;317;0;0;0;0;0;
2380;1;SAO PAULO;0;11;0;906;0;0;0;0;0;
2525;1;SAO PAULO;0;0;0;0;397;419;0;0;256;
2550;1;SAO PAULO;0;0;0;0;0;388;0;0;0;
2872;1;SAO PAULO;0;0;0;624;0;0;0;0;0;
3086;1;SAO PAULO;0;0;0;0;530;457;0;0;0;
3207;1;SAO PAULO;0;0;0;525;0;0;0;0;0;
46310;1;SAO PAULO;0;0;0;428;613;0;0;0;0;
906955;1;SAO PAULO;0;6;0;650;0;0;0;0;0;
12;1;SAO PAULO;0;0;0;0;557;0;0;0;0;
103;1;SAO PAULO;0;0;0;970;0;0;0;0;0;
255;1;SAO PAULO;0;0;0;0;165;423;0;0;140;
72503;1;SAO PAULO;0;0;0;0;473;235;0;0;0;
269359;1;SAO PAULO;0;0;0;0;271;301;0;0;119;
290543;1;SAO PAULO;0;0;0;327;325;451;0;0;169;
904260;1;SAO PAULO;0;0;0;424;0;0;0;0;0;
924386;1;SAO PAULO;0;0;0;597;0;0;0;0;0;
559337;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
504;1;SAO PAULO;0;23;0;883;0;0;0;0;0;
1363;1;SAO PAULO;0;0;0;0;0;257;0;0;0;
1570;1;SAO PAULO;0;19;0;535;566;345;0;0;0;
3852;1;SAO PAULO;0;0;0;0;258;427;0;0;247;
1041;1;SAO PAULO;0;0;0;0;245;147;0;0;0;
1259;1;SAO PAULO;0;4;0;0;290;473;0;0;0;
796;1;SAO PAULO;0;0;0;0;325;525;0;0;182;
1880;1;SAO PAULO;0;0;0;0;503;1010;0;0;278;
2045;1;SAO PAULO;0;15;0;365;0;0;0;0;0;
2100;1;SAO PAULO;0;0;0;577;0;0;0;0;0;
2173;1;SAO PAULO;0;0;0;0;587;641;0;0;0;
414281;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2562;1;SAO PAULO;0;0;0;0;431;340;0;0;227;
2773;1;SAO PAULO;0;0;0;0;738;645;0;0;0;
3220;1;SAO PAULO;0;0;0;0;878;912;0;0;0;
39366;1;SAO PAULO;0;0;0;0;429;389;0;0;0;
909038;1;SAO PAULO;0;0;0;551;0;0;0;0;0;
915671;1;SAO PAULO;0;0;0;0;446;443;0;0;161;
164;1;SAO PAULO;0;12;0;0;227;272;0;0;99;
206;1;SAO PAULO;0;30;0;633;0;0;0;0;0;
632;1;SAO PAULO;0;0;0;383;0;0;0;0;0;
37680;1;SAO PAULO;0;0;0;828;0;0;0;0;0;
516;1;SAO PAULO;0;0;0;492;0;0;0;0;0;
541;1;SAO PAULO;0;9;0;744;0;0;0;0;0;
668;1;SAO PAULO;0;0;0;0;349;155;0;0;0;
723;1;SAO PAULO;0;0;0;0;163;355;0;0;0;
1120;1;SAO PAULO;0;0;0;702;0;0;0;0;0;
3448;1;SAO PAULO;0;4;0;391;0;0;0;0;0;
3505;1;SAO PAULO;0;14;0;809;0;0;0;0;0;
559696;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985107;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1132;1;SAO PAULO;0;0;0;0;358;466;0;0;0;
1806;1;SAO PAULO;0;23;0;265;0;0;0;0;0;
2012;1;SAO PAULO;0;5;0;631;0;0;0;0;0;
37370;1;SAO PAULO;0;0;0;0;538;381;0;0;0;
2392;1;SAO PAULO;0;13;0;588;0;0;0;0;0;
2665;1;SAO PAULO;0;21;0;592;0;0;0;0;0;
2732;1;SAO PAULO;0;0;0;0;255;132;0;0;0;
2793;1;SAO PAULO;0;6;0;0;472;0;0;0;0;
36808;1;SAO PAULO;0;0;0;279;0;0;0;0;0;
904624;1;SAO PAULO;0;0;0;273;158;219;0;0;0;
924258;1;SAO PAULO;0;0;0;322;287;128;0;0;0;
1752;1;SAO PAULO;0;0;0;0;599;1205;0;0;356;
2343;1;SAO PAULO;0;11;0;412;356;0;0;0;0;
3104;1;SAO PAULO;0;0;0;0;591;899;0;0;162;
59;1;SAO PAULO;0;0;0;0;0;1006;0;0;0;
115;1;SAO PAULO;0;0;0;817;0;0;0;0;0;
231;1;SAO PAULO;0;35;0;938;0;0;0;0;0;
243;1;SAO PAULO;0;22;0;430;0;0;0;0;0;
620;1;SAO PAULO;0;0;0;0;476;446;0;0;69;
46267;1;SAO PAULO;0;10;0;371;0;0;0;0;0;
463073;1;SAO PAULO;0;0;0;0;779;0;0;0;0;
907108;1;SAO PAULO;0;0;0;0;0;841;0;0;0;
922249;1;SAO PAULO;0;0;0;0;228;398;0;0;0;
924726;1;SAO PAULO;0;0;0;579;0;0;0;0;0;
559684;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
814;1;SAO PAULO;0;0;0;0;317;272;0;0;87;
1272;1;SAO PAULO;0;0;0;0;405;118;0;0;0;
37734;1;SAO PAULO;0;14;0;792;0;0;0;0;0;
906803;1;SAO PAULO;0;18;0;0;315;201;0;0;79;
1995;1;SAO PAULO;0;0;0;554;0;0;0;0;0;
2057;1;SAO PAULO;0;0;0;0;529;451;0;0;0;
2082;1;SAO PAULO;0;0;0;905;0;0;0;0;0;
2264;1;SAO PAULO;0;0;0;0;0;1969;0;0;0;
4374;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2422;1;SAO PAULO;0;0;0;0;0;1749;0;0;0;
2537;1;SAO PAULO;0;0;0;513;0;0;0;0;0;
2586;1;SAO PAULO;0;0;0;0;630;570;0;0;0;
2800;1;SAO PAULO;0;0;0;0;244;246;0;0;172;
40988;1;SAO PAULO;0;0;0;495;296;292;0;0;0;
925445;1;SAO PAULO;0;3;0;707;0;0;0;0;0;
2434;1;SAO PAULO;0;0;0;0;367;144;0;0;0;
36;1;SAO PAULO;0;30;0;0;1028;969;0;0;0;
280;1;SAO PAULO;0;0;0;0;940;1071;0;0;0;
589;1;SAO PAULO;0;0;0;0;321;69;0;0;0;
37655;1;SAO PAULO;0;0;0;0;511;600;0;0;0;
38097;1;SAO PAULO;0;23;0;0;757;689;0;0;0;
925861;1;SAO PAULO;0;0;0;899;0;0;0;0;0;
1405;1;SAO PAULO;0;17;0;785;0;0;0;0;0;
3530;1;SAO PAULO;0;0;0;0;303;78;0;0;0;
3554;1;SAO PAULO;0;0;0;0;0;299;0;0;0;
922250;1;SAO PAULO;0;2;0;611;0;0;0;0;0;
559386;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
39226;1;SAO PAULO;0;12;0;707;0;0;0;0;0;
40319;1;SAO PAULO;0;0;0;435;447;0;0;0;0;
1399;1;SAO PAULO;0;0;0;317;0;0;0;0;0;
1417;1;SAO PAULO;0;0;0;0;140;154;0;0;127;
1624;1;SAO PAULO;0;0;0;0;771;822;0;0;0;
2070;1;SAO PAULO;0;0;0;426;0;0;0;0;0;
2148;1;SAO PAULO;0;0;0;0;338;378;0;0;0;
37801;1;SAO PAULO;0;0;0;399;0;0;0;0;0;
44271;1;SAO PAULO;0;24;0;449;0;0;0;0;0;
432015;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
2719;1;SAO PAULO;0;0;0;0;305;461;0;0;0;
2987;1;SAO PAULO;0;7;0;598;0;0;0;0;0;
37011;1;SAO PAULO;0;0;0;0;402;505;0;0;164;
46280;1;SAO PAULO;0;9;0;838;0;0;0;0;0;
902846;1;SAO PAULO;0;0;0;549;482;0;0;0;110;
904569;1;SAO PAULO;0;0;0;936;0;0;0;0;0;
292;1;SAO PAULO;0;0;0;496;0;0;0;0;0;
474;1;SAO PAULO;0;6;0;446;0;0;0;0;0;
37710;1;SAO PAULO;0;0;0;0;0;360;0;0;0;
910995;1;SAO PAULO;0;0;0;0;0;582;0;0;0;
925500;1;SAO PAULO;0;0;0;270;136;595;0;0;0;
334;1;SAO PAULO;0;0;0;0;459;495;0;0;0;
449;1;SAO PAULO;0;0;0;427;0;0;0;0;0;
343161;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
985028;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1173;1;SAO PAULO;0;22;0;0;451;896;0;0;0;
1314;1;SAO PAULO;0;0;0;611;0;0;0;0;0;
48021;1;SAO PAULO;0;15;0;895;0;0;0;0;0;
925184;1;SAO PAULO;0;16;0;0;1015;475;0;0;0;
1430;1;SAO PAULO;0;0;0;564;0;0;0;0;0;
1485;1;SAO PAULO;0;6;0;305;0;0;0;0;0;
2159;1;SAO PAULO;0;0;0;0;35;234;0;0;0;
2240;1;SAO PAULO;0;0;0;0;585;0;0;0;0;
2288;1;SAO PAULO;0;21;0;435;0;0;0;0;0;
428863;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
48689;1;SAO PAULO;0;0;0;0;736;471;0;0;0;
902822;1;SAO PAULO;0;0;0;606;0;0;0;0;0;
911008;1;SAO PAULO;0;0;0;0;418;388;0;0;0;
1818;1;SAO PAULO;0;10;0;614;0;0;0;0;0;
2355;1;SAO PAULO;0;0;0;365;0;0;0;0;0;
2677;1;SAO PAULO;0;0;0;0;216;441;0;0;121;
44283;1;SAO PAULO;0;0;0;0;34;249;0;0;0;
902639;1;SAO PAULO;0;0;0;549;662;464;0;0;0;
197;1;SAO PAULO;0;0;0;0;223;354;0;0;119;
218;1;SAO PAULO;0;0;0;0;0;649;0;0;0;
36959;1;SAO PAULO;0;0;0;0;411;902;0;0;344;
130333;1;SAO PAULO;0;0;0;0;266;458;0;0;0;
463061;1;SAO PAULO;0;0;0;0;0;1044;0;0;0;
923606;1;SAO PAULO;0;0;0;860;0;0;0;0;0;
942;1;SAO PAULO;0;0;0;0;0;421;0;0;0;
966;1;SAO PAULO;0;0;0;0;148;266;0;0;0;
3426;1;SAO PAULO;0;0;0;0;423;307;0;0;0;
918994;1;SAO PAULO;0;0;0;325;0;0;0;0;0;
559672;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
1200;1;SAO PAULO;0;26;0;974;0;0;0;0;0;
36821;1;SAO PAULO;0;7;0;0;159;479;0;0;0;
269372;1;SAO PAULO;0;22;0;871;0;0;0;0;0;
1387;1;SAO PAULO;0;0;0;296;0;0;0;0;0;
1922;1;SAO PAULO;0;0;0;406;0;0;0;0;0;
2094;1;SAO PAULO;0;0;0;359;0;0;0;0;0;
46048;1;SAO PAULO;0;0;0;344;0;0;0;0;0;
2446;1;SAO PAULO;0;0;0;638;0;0;0;0;0;
2781;1;SAO PAULO;0;17;0;745;0;0;0;0;0;
902248;1;SAO PAULO;0;0;0;581;0;0;0;0;0;
910797;1;SAO PAULO;0;0;0;678;0;415;0;0;0;
910843;1;SAO PAULO;0;0;0;0;671;0;0;0;0;
915683;1;SAO PAULO;0;0;0;0;451;393;0;0;0;
3153;1;SAO PAULO;0;0;0;0;322;152;0;0;0;
908997;1;SAO PAULO;0;9;0;458;0;0;0;0;0;
914812;1;SAO PAULO;0;31;0;632;0;0;0;0;0;
411875;1;SAO PAULO;0;0;0;0;0;0;0;0;0;
37060;1;SAO PAULO;0;0;0;420;294;101;0;0;0;
37084;1;SAO PAULO;0;13;0;0;192;488;0;0;0;
284324;1;SAO PAULO;0;0;0;515;303;386;0;0;0;
902718;1;SAO PAULO;0;0;0;254;0;0;0;0;0;
907029;1;SAO PAULO;0;0;0;852;0;0;0;0;0;
910831;1;SAO PAULO;0;0;0;572;480;303;0;0;0;
916742;1;SAO PAULO;0;0;0;0;0;1068;0;0;444;
3736;1;SAO PAULO;0;4;0;471;0;0;0;0;0;
3876;1;SAO PAULO;0;0;0;303;0;0;0;0;0;
4133;1;SAO PAULO;0;16;0;517;661;0;0;0;0;
4832;1;SAO PAULO;0;0;0;0;0;1444;0;0;0;
5061;1;SAO PAULO;0;14;0;397;380;255;0;0;0;
44398;1;SAO PAULO;0;0;0;0;433;254;0;0;0;
46061;1;SAO PAULO;0;0;0;0;539;285;0;0;0;
48720;1;SAO PAULO;0;0;0;0;737;670;0;0;0;
902305;1;SAO PAULO;0;0;0;255;327;235;0;0;105;
906566;1;SAO PAULO;0;0;0;545;467;268;0;0;109;
908952;1;SAO PAULO;0;0;0;580;0;0;0;0;0;
915725;1;SAO PAULO;0;0;0;314;188;798;0;0;373;
1788;1;SAO PAULO;0;0;0;0;331;0;0;0;0;
4455;1;SAO PAULO;0;0;0;0;318;0;0;0;0;
5046;1;SAO PAULO;0;19;0;1073;0;0;0;0;0;
5162;1;SAO PAULO;0;0;0;0;0;1573;0;0;0;
901748;1;SAO PAULO;0;0;0;150;151;264;0;0;143;
5460;1;SAO PAULO;0;9;0;511;0;0;0;0;0;
38261;1;SAO PAULO;0;0;0;201;192;113;0;0;0;
39391;1;SAO PAULO;0;0;0;201;218;105;0;0;0;
472505;1;SAO PAULO;0;0;0;0;0;1287;0;0;0;
5551;1;CAJAMAR;0;0;0;0;0;362;0;0;0;
5770;1;FRANCISCO MORATO;0;0;0;0;413;50;0;0;0;
923114;1;FRANCISCO MORATO;0;0;0;0;619;431;0;0;0;
985659;1;FRANCISCO MORATO;0;0;0;0;0;0;0;0;0;
50436;1;FRANCO DA ROCHA;0;0;0;381;384;186;0;0;0;
458120;1;FRANCO DA ROCHA;0;0;0;0;0;0;12;30;19;
5927;1;GUARULHOS;0;0;0;0;472;0;0;0;87;
6075;1;GUARULHOS;0;0;0;0;369;375;0;0;0;
6117;1;GUARULHOS;0;0;0;0;140;669;0;0;0;
925073;1;GUARULHOS;0;0;0;961;570;0;0;0;0;
925561;1;GUARULHOS;0;0;0;0;0;844;0;0;0;
61585;1;BIRITIBA-MIRIM;0;14;0;0;814;0;0;0;0;
6889;1;MOGI DAS CRUZES;0;15;0;0;138;241;0;0;0;
921063;1;MOGI DAS CRUZES;0;9;0;0;117;73;0;0;0;
923072;1;MOGI DAS CRUZES;0;7;0;0;479;248;0;0;0;
6993;1;SUZANO;0;16;0;227;311;187;0;0;0;
908484;1;SUZANO;0;5;0;227;512;348;0;0;0;
985181;1;SUZANO;0;0;0;0;0;0;0;0;0;
43825;1;ITAQUAQUECETUBA;0;0;0;0;474;0;0;23;146;
921497;1;ITAQUAQUECETUBA;0;16;0;0;598;420;0;39;148;
35524;1;POA;0;3;0;0;260;340;0;0;0;
39500;1;DIADEMA;0;0;0;447;0;0;0;0;0;
46462;1;DIADEMA;0;0;0;0;530;535;0;0;0;
48938;1;DIADEMA;0;0;0;334;0;0;0;0;0;
